frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.34, 0.20, 0.64, 0.00, 0.00, 0.00, 0.00, 0.03, 0.16, 1.21, 0.00, 0.13, 0.00, 0.00, 0.38, 0.64, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.061,  0.98,  1, 0.31, 0.32, 0.67, 0.00, 0.00, 0.02, 0.00, 0.01, 0.20, 1.11, 0.00, 0.17, 0.00, 0.01, 0.13, 0.77, 0.28, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.121,  0.98,  1, 0.37, 0.39, 0.63, 0.00, 0.00, 0.02, 0.00, 0.00, 0.23, 1.10, 0.00, 0.12, 0.00, 0.01, 0.01, 0.79, 0.43, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.182,  0.98,  1, 0.32, 0.36, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 1.13, 0.00, 0.04, 0.00, 0.00, 0.05, 0.73, 0.54, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.243,  0.98,  1, 0.42, 0.51, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 1.18, 0.00, 0.00, 0.00, 0.00, 0.05, 0.63, 0.68, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.303,  0.98,  1, 0.42, 0.64, 0.79, 0.00, 0.00, 0.01, 0.00, 0.00, 0.18, 1.17, 0.00, 0.00, 0.00, 0.00, 0.04, 0.66, 0.68, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.364,  0.98,  1, 0.47, 0.66, 0.82, 0.00, 0.00, 0.03, 0.00, 0.00, 0.16, 1.23, 0.00, 0.02, 0.00, 0.00, 0.00, 0.63, 0.56, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.425,  0.98,  1, 0.50, 0.55, 0.86, 0.00, 0.00, 0.23, 0.00, 0.00, 0.10, 1.27, 0.00, 0.04, 0.00, 0.00, 0.00, 0.80, 0.52, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.485,  0.98,  1, 0.46, 0.56, 0.79, 0.00, 0.00, 0.39, 0.00, 0.00, 0.05, 1.23, 0.00, 0.04, 0.00, 0.00, 0.00, 0.80, 0.50, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.546,  0.98,  1, 0.47, 0.66, 0.78, 0.00, 0.00, 0.52, 0.00, 0.00, 0.06, 1.12, 0.00, 0.02, 0.00, 0.00, 0.00, 0.80, 0.47, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
