frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.47, 1.82, 0.81, 0.00, 0.00, 0.00, 0.00, 1.95, 0.44, 0.91, 0.56, 2.43, 0.53, 0.00, 0.00, 0.26, 0.04, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.101,  0.98,  1, 1.32, 1.56, 1.08, 0.00, 0.00, 0.00, 0.00, 1.64, 0.15, 0.93, 0.80, 2.43, 0.59, 0.00, 0.00, 0.23, 0.01, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.83, 1.12, 1.14, 0.00, 0.00, 0.00, 0.23, 1.31, 0.00, 0.74, 0.95, 2.53, 0.57, 0.07, 0.00, 0.27, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.45, 0.99, 1.20, 0.00, 0.00, 0.00, 0.92, 0.87, 0.00, 0.48, 1.01, 2.83, 0.42, 0.39, 0.00, 0.30, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.01, 0.62, 1.24, 0.00, 0.00, 0.00, 1.68, 0.34, 0.00, 0.10, 0.74, 2.62, 0.16, 0.79, 0.00, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.88,  1, 0.00, 0.69, 1.42, 0.00, 0.00, 0.00, 2.21, 0.02, 0.00, 0.24, 0.49, 2.24, 0.17, 0.80, 0.12, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.88,  1, 0.00, 0.73, 1.31, 0.00, 0.00, 0.00, 2.29, 0.00, 0.00, 0.52, 0.23, 1.70, 0.21, 0.48, 0.33, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.706,  0.88,  1, 0.00, 0.81, 0.98, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 0.66, 0.17, 1.22, 0.21, 0.09, 0.50, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.806,  0.88,  1, 0.29, 0.85, 0.46, 0.17, 0.00, 0.00, 1.35, 0.00, 0.00, 0.53, 0.08, 1.04, 0.04, 0.19, 0.37, 0.13, 0.01, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.90, 1.05, 0.16, 0.31, 0.00, 0.00, 0.58, 0.00, 0.00, 0.47, 0.00, 0.97, 0.00, 0.71, 0.16, 0.28, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.98,  1, 1.73, 1.58, 0.00, 0.59, 0.00, 0.00, 0.11, 0.00, 0.00, 0.52, 0.00, 1.21, 0.00, 1.40, 0.00, 0.49, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.109,  0.93,  1, 2.34, 1.94, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 1.14, 0.00, 1.85, 0.00, 0.87, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.210,  0.98,  1, 2.43, 1.83, 0.00, 1.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.84, 0.00, 1.95, 0.00, 1.24, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  1.310,  0.98,  1, 2.29, 1.53, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.39, 0.00, 2.12, 0.00, 1.51, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  1.411,  0.98,  1, 2.06, 1.54, 0.00, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.14, 0.00, 2.29, 0.00, 1.54, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  1.512,  0.98,  1, 2.18, 1.84, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.07, 0.00, 2.55, 0.00, 1.61, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  1.613,  0.98,  1, 2.23, 1.97, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.13, 0.00, 2.69, 0.00, 1.81, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  1.714,  0.98,  1, 2.41, 2.11, 0.00, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.17, 0.00, 2.70, 0.00, 2.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  1.814,  0.98,  1, 2.33, 1.87, 0.00, 1.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.16, 0.00, 2.62, 0.00, 2.06, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  1.915,  0.98,  1, 2.26, 1.71, 0.00, 1.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.24, 0.00, 2.76, 0.00, 2.12, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  2.016,  0.98,  1, 2.24, 1.54, 0.00, 1.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.19, 0.00, 3.05, 0.00, 2.06, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  2.117,  0.98,  1, 2.43, 1.71, 0.00, 1.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.19, 0.00, 3.33, 0.00, 2.01, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  2.218,  0.98,  1, 2.69, 2.10, 0.00, 2.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 3.10, 0.00, 1.91, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  2.318,  0.98,  1, 2.37, 1.97, 0.00, 2.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.80, 0.00, 1.49, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  2.419,  0.98,  1, 1.68, 1.53, 0.00, 2.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.04, 0.00, 1.05, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  2.520,  0.98,  1, 0.75, 0.68, 0.00, 1.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.54, 0.00, 0.43, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  2.621,  0.98,  1, 0.24, 0.20, 0.46, 0.62, 0.00, 0.29, 0.00, 0.01, 0.00, 0.02, 0.00, 0.00, 0.00, 1.08, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  2.722,  0.98,  1, 0.00, 0.00, 1.39, 0.12, 0.00, 0.49, 0.00, 0.13, 0.00, 0.20, 0.00, 0.12, 0.17, 1.18, 0.00, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  2.822,  0.98,  1, 0.00, 0.00, 2.59, 0.00, 0.00, 0.65, 0.00, 0.34, 0.00, 0.28, 0.02, 0.26, 0.28, 1.13, 0.00, 0.35, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
