frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.10, 0.00, 0.08, 0.00, 0.00, 0.83, 0.00, 1.07, 0.19, 1.56, 0.00, 0.30, 0.08, 0.00, 0.38, 1.13, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.30, 0.00, 0.28, 0.00, 0.18, 1.38, 0.00, 1.09, 0.32, 1.54, 0.00, 0.31, 0.08, 0.00, 0.15, 1.06, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.41, 0.00, 0.45, 0.00, 0.33, 1.65, 0.00, 1.26, 0.42, 1.59, 0.00, 0.36, 0.05, 0.00, 0.06, 0.88, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.303,  0.98,  1, 0.55, 0.00, 0.69, 0.00, 0.49, 1.59, 0.00, 1.52, 0.54, 1.81, 0.00, 0.62, 0.00, 0.00, 0.13, 0.75, 1.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.403,  0.98,  1, 0.44, 0.00, 0.84, 0.00, 0.61, 1.45, 0.00, 1.69, 0.58, 1.94, 0.00, 0.78, 0.00, 0.00, 0.22, 0.66, 1.32, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.30, 0.00, 0.76, 0.00, 0.74, 1.26, 0.00, 1.72, 0.62, 1.97, 0.00, 0.86, 0.00, 0.00, 0.30, 0.63, 1.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.05, 0.00, 0.55, 0.00, 0.88, 1.19, 0.01, 1.74, 0.68, 1.81, 0.02, 0.80, 0.16, 0.00, 0.26, 0.60, 1.22, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 1.10, 1.22, 0.15, 1.73, 0.83, 1.92, 0.02, 0.72, 0.25, 0.00, 0.36, 0.65, 1.36, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.807,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 1.39, 1.70, 0.23, 1.68, 0.98, 1.88, 0.02, 0.84, 0.25, 0.00, 0.24, 0.90, 1.42, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.908,  0.98,  1, 0.00, 0.00, 0.72, 0.00, 1.64, 1.85, 0.21, 1.76, 1.20, 2.25, 0.01, 0.93, 0.09, 0.00, 0.46, 1.03, 1.17, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
