frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.09, 0.29, 0.00, 0.75, 0.00, 1.51, 0.00, 1.11, 0.46, 0.72, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.31, 0.17, 1.35, 0.29, 0.00, 0.99, 0.00, 1.70, 0.00, 1.50, 0.54, 0.72, 0.00, 0.00, 0.25, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.44, 0.30, 1.39, 0.23, 0.00, 1.02, 0.00, 1.77, 0.00, 1.66, 0.46, 0.83, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.303,  0.98,  1, 0.53, 0.55, 1.32, 0.04, 0.00, 0.82, 0.00, 1.79, 0.00, 1.66, 0.54, 0.89, 0.00, 0.00, 0.09, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 1.15, 1.13, 1.09, 0.87, 0.00, 0.43, 0.00, 1.40, 0.00, 1.22, 0.29, 1.40, 0.00, 0.81, 0.16, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 1.72, 1.96, 0.96, 0.83, 0.18, 0.15, 0.00, 1.41, 0.56, 0.97, 0.22, 1.60, 0.00, 1.14, 0.64, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.03,  0, 2.39, 3.04, 0.62, 0.83, 0.18, 0.26, 0.36, 1.00, 0.62, 0.66, 0.25, 2.53, 0.00, 2.35, 0.60, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.706,  0.98,  1, 1.98, 2.78, 0.60, 0.00, 0.18, 0.41, 0.40, 1.02, 0.62, 0.74, 0.67, 2.45, 0.00, 1.78, 0.47, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.807,  0.98,  1, 1.27, 1.83, 0.67, 0.00, 0.00, 0.72, 0.50, 0.44, 0.06, 0.47, 0.67, 2.03, 0.00, 1.71, 0.00, 0.04, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.908,  0.98,  1, 0.40, 0.75, 1.06, 0.13, 0.00, 0.46, 0.21, 0.22, 0.00, 0.45, 0.68, 1.67, 0.15, 0.98, 0.00, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.88,  1, 0.07, 0.60, 1.25, 0.17, 0.00, 0.31, 0.20, 0.07, 0.00, 0.27, 0.41, 1.25, 0.15, 0.89, 0.00, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.109,  0.98,  1, 0.07, 0.61, 1.45, 0.17, 0.00, 0.00, 0.22, 0.26, 0.00, 0.32, 0.45, 1.18, 0.15, 0.63, 0.00, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
