frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.04, 1.11, 0.61, 0.00, 0.00, 0.91, 0.00, 1.41, 0.00, 0.19, 0.81, 1.21, 0.12, 0.00, 0.51, 0.36, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.101,  0.98,  1, 0.65, 0.50, 0.61, 0.00, 0.00, 0.43, 0.00, 1.23, 0.00, 0.28, 0.33, 0.89, 0.04, 0.08, 0.59, 0.30, 0.33, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.47, 0.14, 0.62, 0.00, 0.00, 0.13, 0.00, 1.13, 0.00, 0.37, 0.07, 0.67, 0.00, 0.08, 0.68, 0.31, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.302,  0.98,  1, 0.58, 0.30, 0.58, 0.34, 0.00, 0.00, 0.00, 1.11, 0.00, 0.51, 0.04, 0.53, 0.10, 0.16, 1.00, 0.22, 0.57, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.44, 0.29, 0.63, 0.34, 0.00, 0.00, 0.00, 1.19, 0.00, 0.51, 0.04, 0.37, 0.10, 0.27, 1.08, 0.13, 0.56, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.29, 0.29, 0.70, 0.34, 0.00, 0.00, 0.00, 1.21, 0.00, 0.44, 0.10, 0.21, 0.13, 0.27, 1.16, 0.07, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.03, 0.05, 0.71, 0.00, 0.00, 0.00, 0.00, 1.22, 0.00, 0.29, 0.06, 0.05, 0.04, 0.11, 0.87, 0.20, 0.20, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.705,  0.98,  1, 0.02, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 1.05, 0.00, 0.17, 0.06, 0.05, 0.09, 0.00, 0.83, 0.35, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.806,  0.98,  1, 0.05, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.95, 0.00, 0.17, 0.00, 0.03, 0.05, 0.00, 0.76, 0.47, 0.03, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.17, 0.11, 0.56, 0.01, 0.00, 0.00, 0.00, 0.85, 0.00, 0.16, 0.00, 0.03, 0.05, 0.00, 0.82, 0.34, 0.13, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.98,  1, 0.30, 0.19, 0.59, 0.04, 0.00, 0.00, 0.00, 0.88, 0.00, 0.15, 0.00, 0.04, 0.00, 0.00, 0.85, 0.23, 0.30, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.109,  0.98,  1, 0.38, 0.19, 0.57, 0.04, 0.00, 0.00, 0.00, 0.83, 0.00, 0.05, 0.00, 0.04, 0.00, 0.00, 0.87, 0.23, 0.30, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.209,  0.98,  1, 0.37, 0.13, 0.59, 0.03, 0.00, 0.00, 0.00, 0.78, 0.00, 0.03, 0.00, 0.01, 0.00, 0.00, 0.99, 0.40, 0.25, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
