frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.11, 0.00, 0.71, 0.00, 0.01, 0.00, 0.09, 1.71, 0.56, 3.63, 0.34, 0.12, 0.20, 0.00, 0.00, 0.06, 0.36, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.042,  0.98,  1, 0.38, 0.05, 0.93, 0.00, 0.12, 0.00, 0.03, 2.18, 0.51, 3.46, 0.11, 0.43, 0.10, 0.00, 0.48, 0.12, 0.48, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.083,  0.98,  1, 0.56, 0.24, 1.03, 0.00, 0.13, 0.00, 0.00, 2.30, 0.47, 3.41, 0.00, 0.59, 0.04, 0.00, 0.57, 0.30, 0.38, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.125,  0.98,  1, 0.79, 0.49, 0.94, 0.00, 0.11, 0.00, 0.00, 2.08, 0.38, 3.54, 0.00, 0.66, 0.13, 0.00, 0.50, 0.41, 0.24, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.167,  0.98,  1, 0.81, 0.56, 0.86, 0.05, 0.01, 0.00, 0.00, 1.96, 0.43, 3.55, 0.00, 0.39, 0.42, 0.00, 0.46, 0.31, 0.10, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.209,  0.98,  1, 0.92, 0.48, 0.73, 0.16, 0.00, 0.00, 0.00, 1.90, 0.45, 3.53, 0.00, 0.19, 0.62, 0.00, 0.55, 0.17, 0.14, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.250,  0.98,  1, 0.93, 0.30, 0.63, 0.25, 0.00, 0.00, 0.00, 1.89, 0.56, 3.53, 0.16, 0.21, 0.49, 0.00, 0.52, 0.11, 0.06, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.292,  0.98,  1, 0.89, 0.30, 0.47, 0.20, 0.02, 0.00, 0.00, 2.24, 0.68, 3.21, 0.19, 0.41, 0.45, 0.00, 0.82, 0.21, 0.24, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.334,  0.98,  1, 0.91, 0.28, 0.46, 0.09, 0.04, 0.00, 0.00, 2.58, 0.77, 2.93, 0.19, 0.53, 0.49, 0.00, 1.06, 0.33, 0.26, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.375,  0.98,  1, 0.66, 0.34, 0.30, 0.00, 0.03, 0.00, 0.00, 2.67, 0.72, 2.79, 0.03, 0.50, 0.50, 0.00, 1.34, 0.39, 0.26, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.417,  0.98,  1, 0.70, 0.34, 0.33, 0.00, 0.02, 0.00, 0.00, 2.37, 0.60, 3.05, 0.00, 0.44, 0.25, 0.00, 1.17, 0.46, 0.11, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.459,  0.98,  1, 0.61, 0.49, 0.26, 0.00, 0.00, 0.00, 0.00, 2.22, 0.51, 3.45, 0.00, 0.32, 0.01, 0.00, 0.90, 0.40, 0.03, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.500,  0.98,  1, 0.80, 0.59, 0.37, 0.00, 0.01, 0.00, 0.00, 2.14, 0.62, 3.65, 0.00, 0.28, 0.01, 0.00, 0.57, 0.43, 0.03, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.542,  0.98,  1, 0.78, 0.60, 0.43, 0.00, 0.03, 0.00, 0.00, 2.04, 0.68, 3.76, 0.00, 0.30, 0.04, 0.00, 0.50, 0.40, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
