frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 0.49, 3.37, 0.02, 2.52, 0.00, 0.00, 0.00, 0.42, 0.95, 0.58, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2,  0,  0.042,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.01, 0.00, 0.42, 2.98, 0.05, 2.30, 0.00, 0.00, 0.00, 0.30, 0.55, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.083,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.02, 0.00, 0.37, 2.72, 0.04, 2.18, 0.00, 0.00, 0.01, 0.26, 0.29, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.125,  0.98,  1, 0.00, 0.00, 0.79, 0.00, 0.02, 0.00, 0.34, 2.66, 0.01, 2.18, 0.00, 0.04, 0.01, 0.25, 0.31, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.01, 0.00, 0.25, 2.84, 0.09, 2.09, 0.00, 0.16, 0.01, 0.12, 0.52, 0.78, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.209,  0.98,  1, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.13, 2.98, 0.15, 2.04, 0.00, 0.16, 0.00, 0.03, 0.71, 0.73, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.250,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.03, 0.00, 0.16, 3.03, 0.14, 1.98, 0.00, 0.12, 0.01, 0.00, 0.78, 0.83, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.292,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.06, 0.00, 0.21, 3.00, 0.07, 2.12, 0.00, 0.09, 0.01, 0.00, 0.72, 0.88, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.334,  0.98,  1, 0.00, 0.00, 0.84, 0.00, 0.06, 0.00, 0.35, 3.07, 0.00, 2.10, 0.00, 0.12, 0.15, 0.00, 0.64, 0.80, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.375,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.03, 0.00, 0.37, 3.38, 0.00, 2.10, 0.09, 0.62, 0.14, 0.00, 0.48, 0.74, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.417,  0.98,  1, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 0.44, 3.67, 0.00, 2.09, 0.10, 1.08, 0.14, 0.00, 0.46, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.459,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.51, 3.92, 0.00, 2.28, 0.10, 1.43, 0.00, 0.00, 0.52, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.500,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 0.00, 0.00, 0.58, 3.92, 0.00, 2.11, 0.01, 1.27, 0.00, 0.00, 0.67, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.542,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 0.00, 0.00, 0.66, 3.97, 0.00, 2.06, 0.00, 0.91, 0.03, 0.00, 0.82, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.584,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.00, 0.00, 0.75, 4.01, 0.00, 2.07, 0.00, 0.65, 0.03, 0.00, 0.81, 0.37, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.626,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.81, 4.02, 0.00, 2.37, 0.00, 0.49, 0.03, 0.00, 0.71, 0.61, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.94, 4.02, 0.09, 2.50, 0.00, 0.49, 0.00, 0.00, 0.54, 0.71, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.709,  0.98,  1, 0.00, 0.00, 1.11, 0.00, 0.03, 0.00, 0.91, 3.96, 0.13, 2.12, 0.00, 0.68, 0.12, 0.00, 0.31, 0.45, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.751,  0.98,  1, 0.00, 0.00, 1.26, 0.00, 0.05, 0.00, 0.92, 3.95, 0.16, 1.79, 0.00, 0.79, 0.24, 0.00, 0.17, 0.26, 1.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.792,  0.98,  1, 0.00, 0.00, 1.22, 0.00, 0.05, 0.00, 0.71, 3.78, 0.07, 1.90, 0.10, 0.77, 0.41, 0.00, 0.02, 0.07, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.834,  0.98,  1, 0.00, 0.00, 1.07, 0.00, 0.02, 0.00, 0.60, 3.77, 0.03, 2.36, 0.29, 0.70, 0.36, 0.00, 0.05, 0.05, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.876,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.00, 0.00, 0.50, 3.70, 0.00, 2.76, 0.37, 0.77, 0.28, 0.00, 0.04, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.918,  0.98,  1, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.43, 3.70, 0.04, 2.71, 0.56, 0.99, 0.11, 0.00, 0.04, 0.07, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0,  0.959,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 0.00, 0.00, 0.31, 3.62, 0.06, 2.80, 0.36, 1.12, 0.03, 0.00, 0.01, 0.41, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0,  1.001,  0.98,  1, 0.06, 0.00, 1.14, 0.00, 0.00, 0.00, 0.17, 3.38, 0.06, 2.86, 0.42, 0.81, 0.00, 0.00, 0.00, 0.42, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0,  1.043,  0.98,  1, 0.11, 0.00, 1.00, 0.00, 0.00, 0.00, 0.09, 3.18, 0.03, 2.99, 0.69, 0.57, 0.01, 0.00, 0.00, 0.61, 2.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27,  0,  1.084,  0.98,  1, 0.18, 0.00, 0.73, 0.00, 0.00, 0.00, 0.04, 3.02, 0.04, 3.02, 0.74, 0.37, 0.01, 0.00, 0.00, 0.40, 2.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
28,  0,  1.126,  0.98,  1, 0.12, 0.00, 0.44, 0.00, 0.02, 0.00, 0.00, 2.83, 0.07, 2.92, 0.96, 0.52, 0.01, 0.04, 0.00, 0.52, 2.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
29,  0,  1.168,  0.98,  1, 0.10, 0.00, 0.30, 0.00, 0.02, 0.00, 0.00, 2.70, 0.05, 2.78, 1.01, 0.60, 0.00, 0.15, 0.00, 0.52, 2.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
30,  0,  1.210,  0.98,  1, 0.03, 0.00, 0.35, 0.00, 0.02, 0.00, 0.00, 2.41, 0.03, 2.07, 0.97, 0.47, 0.00, 0.15, 0.15, 0.52, 1.93, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
31,  0,  1.251,  0.98,  1, 0.03, 0.00, 0.75, 0.00, 0.19, 0.00, 0.00, 2.37, 0.00, 1.95, 1.02, 0.28, 0.00, 0.11, 0.24, 0.52, 1.63, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
32,  0,  1.293,  0.98,  1, 0.00, 0.00, 1.29, 0.00, 0.48, 0.00, 0.00, 1.81, 0.15, 1.37, 1.73, 0.53, 0.00, 0.07, 0.24, 0.27, 1.15, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
33,  0,  1.335,  0.98,  1, 0.00, 0.00, 1.72, 0.00, 0.78, 0.00, 0.00, 1.59, 0.19, 1.51, 3.39, 0.66, 0.00, 0.13, 0.09, 0.14, 0.73, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34,  0,  1.376,  0.98,  1, 0.00, 0.00, 1.65, 0.00, 0.81, 0.00, 0.00, 1.62, 0.19, 1.75, 3.24, 0.90, 0.00, 0.22, 0.06, 0.01, 0.27, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35,  0,  1.418,  0.98,  1, 0.00, 0.00, 1.40, 0.00, 0.64, 0.00, 0.00, 2.10, 0.04, 2.45, 2.83, 0.48, 0.10, 0.24, 0.06, 0.00, 0.10, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36,  0,  1.460,  0.98,  1, 0.00, 0.00, 1.28, 0.00, 0.43, 0.00, 0.00, 2.42, 0.00, 2.32, 2.34, 0.70, 0.15, 0.23, 0.06, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37,  0,  1.502,  0.98,  1, 0.00, 0.00, 1.38, 0.00, 0.36, 0.00, 0.00, 2.48, 0.00, 1.85, 3.40, 0.98, 0.61, 0.14, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38,  0,  1.543,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.39, 0.00, 0.00, 2.42, 0.00, 1.47, 3.29, 1.47, 0.65, 0.05, 0.00, 0.22, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39,  0,  1.585,  0.98,  1, 0.00, 0.00, 1.39, 0.00, 0.46, 0.00, 0.00, 2.12, 0.04, 1.83, 3.78, 1.47, 0.60, 0.02, 0.00, 0.22, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40,  0,  1.627,  0.98,  1, 0.00, 0.00, 1.33, 0.00, 0.37, 0.00, 0.00, 1.80, 0.04, 2.06, 4.13, 1.23, 0.14, 0.10, 0.00, 0.22, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
