frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 0.41, 0.00, 0.22, 1.09, 0.36, 1.39, 1.50, 0.94, 0.00, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.042,  0.98,  1, 0.00, 0.00, 0.40, 0.13, 0.41, 0.00, 0.07, 0.40, 0.28, 1.21, 1.95, 1.48, 0.00, 0.16, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.083,  0.98,  1, 0.00, 0.03, 0.21, 0.23, 0.48, 0.00, 0.00, 0.03, 0.41, 0.75, 2.68, 1.62, 0.14, 0.22, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.125,  0.98,  1, 0.00, 0.04, 0.07, 0.17, 0.48, 0.00, 0.00, 0.00, 0.40, 0.64, 3.39, 1.70, 0.14, 0.17, 0.00, 0.16, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.167,  0.98,  1, 0.00, 0.10, 0.00, 0.11, 0.49, 0.00, 0.00, 0.00, 0.47, 0.64, 3.70, 1.59, 0.14, 0.05, 0.00, 0.30, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.209,  0.98,  1, 0.00, 0.11, 0.00, 0.01, 0.41, 0.00, 0.00, 0.00, 0.21, 0.64, 3.65, 1.68, 0.21, 0.00, 0.00, 0.30, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.250,  0.98,  1, 0.00, 0.10, 0.00, 0.01, 0.43, 0.00, 0.00, 0.00, 0.12, 0.36, 3.88, 2.12, 1.10, 0.00, 0.00, 0.14, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.292,  0.98,  1, 0.00, 0.05, 0.00, 0.09, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 4.51, 2.32, 1.19, 0.13, 0.00, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.334,  0.98,  1, 0.00, 0.00, 0.00, 0.15, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 4.76, 3.34, 2.35, 0.13, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.375,  0.98,  1, 0.00, 0.02, 0.00, 0.21, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 4.76, 3.57, 2.65, 0.13, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
