frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.23, 0.00, 0.74, 0.00, 1.28, 1.65, 0.00, 1.74, 0.89, 1.75, 0.27, 0.10, 0.99, 0.00, 0.32, 0.25, 0.48, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.08, 0.00, 0.71, 0.08, 1.35, 1.69, 0.00, 1.74, 0.83, 1.73, 0.11, 0.30, 0.81, 0.00, 0.35, 0.40, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.68, 0.14, 1.36, 1.67, 0.00, 1.79, 0.79, 1.65, 0.09, 0.34, 0.81, 0.00, 0.38, 0.58, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.61, 0.12, 1.33, 1.63, 0.00, 1.86, 0.78, 1.62, 0.19, 0.29, 0.79, 0.00, 0.46, 0.67, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 0.64, 0.06, 1.32, 1.70, 0.00, 1.88, 0.78, 1.68, 0.24, 0.26, 0.94, 0.00, 0.43, 0.84, 0.50, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.05, 0.00, 0.71, 0.01, 1.34, 1.82, 0.00, 1.88, 0.79, 1.83, 0.21, 0.24, 0.89, 0.00, 0.47, 0.89, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.05, 0.00, 0.81, 0.01, 1.31, 1.89, 0.00, 1.84, 0.78, 1.91, 0.11, 0.20, 0.84, 0.00, 0.46, 0.92, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.07, 0.00, 0.83, 0.05, 1.32, 1.87, 0.00, 1.85, 0.75, 1.91, 0.10, 0.20, 0.73, 0.00, 0.48, 0.91, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.02, 0.00, 0.75, 0.09, 1.29, 1.87, 0.00, 1.82, 0.71, 1.89, 0.14, 0.23, 0.70, 0.00, 0.41, 0.85, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.02, 0.00, 0.71, 0.16, 1.28, 2.05, 0.00, 1.83, 0.71, 1.85, 0.14, 0.28, 0.72, 0.00, 0.39, 0.80, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 0.64, 0.18, 1.27, 2.09, 0.00, 1.79, 0.68, 1.91, 0.09, 0.30, 0.78, 0.00, 0.41, 0.81, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.370,  0.98,  1, 0.00, 0.00, 0.70, 0.19, 1.29, 2.04, 0.00, 1.80, 0.67, 1.88, 0.03, 0.30, 0.82, 0.00, 0.38, 0.83, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
