frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.14, 0.00, 0.51, 0.00, 1.77, 2.25, 0.00, 1.53, 1.33, 1.69, 0.24, 0.00, 0.00, 0.00, 0.24, 0.00, 0.48, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.05, 0.00, 0.59, 0.05, 1.85, 2.32, 0.00, 1.66, 1.35, 1.64, 0.14, 0.11, 0.00, 0.09, 0.27, 0.00, 0.59, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.02, 0.00, 0.65, 0.05, 1.90, 2.29, 0.00, 1.80, 1.33, 1.64, 0.06, 0.24, 0.00, 0.09, 0.37, 0.19, 0.56, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.07, 0.03, 0.63, 0.02, 1.90, 2.32, 0.00, 1.85, 1.34, 1.71, 0.10, 0.23, 0.00, 0.04, 0.39, 0.21, 0.49, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.11, 0.03, 0.60, 0.02, 1.88, 2.33, 0.00, 1.94, 1.31, 1.78, 0.05, 0.26, 0.00, 0.00, 0.41, 0.26, 0.46, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.11, 0.03, 0.58, 0.04, 1.83, 2.31, 0.00, 1.91, 1.36, 1.80, 0.04, 0.22, 0.00, 0.00, 0.31, 0.13, 0.48, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.07, 0.00, 0.59, 0.04, 1.81, 2.26, 0.00, 1.91, 1.36, 1.85, 0.00, 0.23, 0.00, 0.00, 0.27, 0.18, 0.37, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.03, 0.00, 0.60, 0.03, 1.83, 2.18, 0.00, 1.90, 1.39, 1.82, 0.00, 0.22, 0.00, 0.00, 0.23, 0.16, 0.24, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.01, 0.00, 0.56, 0.06, 1.88, 2.23, 0.00, 1.87, 1.37, 1.81, 0.00, 0.18, 0.00, 0.00, 0.28, 0.09, 0.15, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.54, 0.12, 1.89, 2.25, 0.00, 1.85, 1.41, 1.82, 0.08, 0.13, 0.00, 0.06, 0.29, 0.03, 0.31, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 0.50, 0.19, 1.88, 2.28, 0.00, 1.72, 1.43, 1.90, 0.11, 0.07, 0.00, 0.16, 0.29, 0.00, 0.51, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.370,  0.98,  1, 0.00, 0.00, 0.54, 0.14, 1.86, 2.32, 0.00, 1.68, 1.44, 1.97, 0.11, 0.02, 0.00, 0.16, 0.29, 0.05, 0.66, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
