frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.19, 0.00, 1.18, 0.00, 0.22, 1.41, 0.00, 0.69, 0.95, 1.92, 0.00, 0.00, 0.50, 0.37, 0.10, 0.52, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.12, 0.00, 1.11, 0.00, 0.25, 1.54, 0.01, 0.51, 0.96, 1.77, 0.13, 0.00, 0.36, 0.53, 0.14, 0.65, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.18, 0.00, 1.13, 0.00, 0.31, 1.63, 0.01, 0.40, 0.99, 1.64, 0.22, 0.00, 0.32, 0.60, 0.12, 0.67, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.16, 0.00, 1.06, 0.00, 0.35, 1.51, 0.00, 0.46, 1.06, 1.40, 0.23, 0.00, 0.38, 0.55, 0.05, 0.53, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.17, 0.00, 1.11, 0.00, 0.37, 1.37, 0.00, 0.47, 1.08, 1.47, 0.10, 0.01, 0.30, 0.57, 0.08, 0.50, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.05, 0.00, 1.04, 0.00, 0.38, 1.27, 0.00, 0.53, 1.10, 1.52, 0.01, 0.01, 0.24, 0.56, 0.11, 0.39, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.02, 0.00, 1.11, 0.00, 0.44, 1.34, 0.00, 0.45, 1.12, 1.68, 0.00, 0.06, 0.28, 0.58, 0.18, 0.49, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.00, 0.03, 1.12, 0.00, 0.43, 1.48, 0.00, 0.42, 1.09, 1.77, 0.00, 0.05, 0.21, 0.54, 0.27, 0.43, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.00, 0.03, 1.15, 0.00, 0.47, 1.70, 0.00, 0.40, 1.10, 1.75, 0.00, 0.05, 0.25, 0.47, 0.44, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 0.00, 0.03, 1.12, 0.00, 0.46, 1.72, 0.00, 0.44, 1.04, 1.73, 0.00, 0.03, 0.18, 0.44, 0.53, 0.43, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 1.14, 0.00, 0.44, 1.79, 0.00, 0.43, 1.02, 1.52, 0.00, 0.08, 0.19, 0.43, 0.53, 0.57, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.369,  0.98,  1, 0.00, 0.00, 1.15, 0.00, 0.33, 1.94, 0.00, 0.38, 0.96, 1.48, 0.03, 0.09, 0.20, 0.41, 0.33, 0.75, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 0.10, 0.10, 1.18, 0.00, 0.20, 1.88, 0.00, 0.33, 0.96, 1.34, 0.04, 0.27, 0.30, 0.36, 0.31, 0.62, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 0.35, 0.19, 1.37, 0.00, 0.16, 2.03, 0.00, 0.43, 1.02, 1.31, 0.04, 0.39, 0.25, 0.21, 0.24, 0.39, 1.14, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 0.68, 0.40, 1.45, 0.00, 0.14, 1.56, 0.00, 0.62, 1.10, 1.32, 0.09, 0.71, 0.37, 0.11, 0.24, 0.25, 2.16, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 0.90, 0.61, 1.53, 0.00, 0.14, 1.53, 0.00, 0.65, 1.23, 1.38, 0.13, 1.02, 0.24, 0.00, 0.08, 0.19, 2.90, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
