frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 1.11, 0.50, 0.73, 0.00, 0.46, 0.00, 0.00, 0.16, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.00, 0.00, 1.43, 0.00, 0.00, 0.00, 0.06, 1.09, 0.51, 0.79, 0.04, 0.37, 0.00, 0.00, 0.41, 0.16, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 1.54, 0.00, 0.00, 0.00, 0.07, 1.14, 0.49, 0.86, 0.05, 0.28, 0.00, 0.00, 0.60, 0.20, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 1.55, 0.00, 0.00, 0.00, 0.08, 1.11, 0.43, 0.82, 0.01, 0.14, 0.00, 0.00, 0.64, 0.04, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 1.59, 0.00, 0.00, 0.00, 0.07, 1.16, 0.44, 0.86, 0.01, 0.13, 0.00, 0.01, 0.73, 0.13, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 0.00, 0.00, 1.60, 0.00, 0.00, 0.00, 0.06, 1.11, 0.46, 0.87, 0.00, 0.07, 0.00, 0.01, 0.72, 0.19, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 0.00, 0.00, 0.03, 1.13, 0.47, 0.89, 0.00, 0.14, 0.00, 0.01, 0.66, 0.24, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.235,  0.98,  1, 0.00, 0.00, 1.68, 0.00, 0.00, 0.00, 0.01, 1.01, 0.45, 0.88, 0.00, 0.12, 0.00, 0.00, 0.62, 0.20, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.269,  0.98,  1, 0.00, 0.00, 1.67, 0.00, 0.00, 0.00, 0.01, 1.02, 0.43, 0.88, 0.00, 0.12, 0.00, 0.00, 0.65, 0.17, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 1.59, 0.00, 0.00, 0.00, 0.06, 1.07, 0.45, 0.93, 0.00, 0.08, 0.00, 0.00, 0.67, 0.23, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 1.52, 0.00, 0.00, 0.00, 0.10, 1.08, 0.47, 0.94, 0.04, 0.03, 0.00, 0.00, 0.73, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.369,  0.98,  1, 0.00, 0.00, 1.50, 0.00, 0.00, 0.00, 0.10, 1.10, 0.51, 0.87, 0.04, 0.08, 0.00, 0.00, 0.74, 0.32, 0.14, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 0.00, 0.00, 1.51, 0.00, 0.00, 0.00, 0.05, 1.12, 0.47, 0.82, 0.04, 0.11, 0.00, 0.00, 0.78, 0.37, 0.24, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 0.00, 0.00, 1.65, 0.00, 0.00, 0.00, 0.01, 1.23, 0.53, 0.88, 0.04, 0.14, 0.00, 0.00, 0.77, 0.48, 0.24, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 0.00, 0.00, 1.60, 0.00, 0.00, 0.00, 0.02, 1.17, 0.53, 0.93, 0.04, 0.20, 0.00, 0.00, 0.67, 0.48, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 0.00, 0.00, 1.70, 0.00, 0.00, 0.00, 0.05, 1.17, 0.57, 0.95, 0.04, 0.23, 0.00, 0.00, 0.66, 0.36, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.537,  0.98,  1, 0.00, 0.00, 1.52, 0.00, 0.00, 0.00, 0.10, 1.07, 0.55, 0.98, 0.02, 0.27, 0.00, 0.00, 0.69, 0.37, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.571,  0.98,  1, 0.00, 0.00, 1.56, 0.00, 0.00, 0.00, 0.13, 1.16, 0.56, 1.02, 0.03, 0.30, 0.00, 0.00, 0.77, 0.45, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.605,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.00, 0.00, 0.13, 1.16, 0.54, 1.11, 0.04, 0.37, 0.00, 0.00, 0.74, 0.58, 0.60, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.638,  0.98,  1, 0.00, 0.00, 1.55, 0.00, 0.00, 0.00, 0.09, 1.23, 0.57, 1.07, 0.02, 0.44, 0.00, 0.00, 0.69, 0.46, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.672,  0.98,  1, 0.00, 0.00, 1.46, 0.00, 0.00, 0.00, 0.12, 1.21, 0.54, 1.09, 0.01, 0.44, 0.00, 0.00, 0.69, 0.37, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.705,  0.98,  1, 0.00, 0.00, 1.40, 0.00, 0.00, 0.00, 0.09, 1.25, 0.55, 1.06, 0.08, 0.48, 0.00, 0.01, 0.69, 0.20, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.739,  0.98,  1, 0.00, 0.00, 1.37, 0.00, 0.00, 0.00, 0.10, 1.30, 0.57, 1.03, 0.11, 0.44, 0.00, 0.01, 0.71, 0.32, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0,  0.773,  0.98,  1, 0.00, 0.00, 1.37, 0.00, 0.00, 0.00, 0.03, 1.35, 0.55, 0.98, 0.18, 0.52, 0.00, 0.08, 0.64, 0.30, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0,  0.806,  0.98,  1, 0.00, 0.00, 1.38, 0.00, 0.00, 0.00, 0.08, 1.44, 0.54, 0.94, 0.10, 0.52, 0.00, 0.08, 0.62, 0.45, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0,  0.840,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 0.00, 0.00, 0.14, 1.49, 0.48, 1.06, 0.11, 0.56, 0.00, 0.08, 0.55, 0.45, 0.65, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27,  0,  0.873,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.00, 0.00, 0.16, 1.46, 0.51, 1.03, 0.10, 0.44, 0.00, 0.00, 0.65, 0.54, 0.73, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0,  0.907,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.00, 0.00, 0.10, 1.39, 0.49, 1.05, 0.17, 0.38, 0.00, 0.00, 0.83, 0.59, 0.91, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0,  0.941,  0.98,  1, 0.00, 0.00, 1.58, 0.00, 0.00, 0.00, 0.13, 1.31, 0.47, 0.92, 0.13, 0.32, 0.00, 0.00, 0.88, 0.68, 0.91, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.974,  0.98,  1, 0.00, 0.00, 1.67, 0.00, 0.00, 0.00, 0.13, 1.31, 0.38, 0.86, 0.08, 0.22, 0.00, 0.00, 0.99, 0.65, 0.88, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
