frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.93, 0.00, 1.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.58, 0.26, 0.27, 0.98, 0.40, 0.72, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 1.22, 0.62, 1.48, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.09, 0.63, 0.78, 0.54, 0.56, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.88,  1, 2.05, 1.29, 1.43, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.07, 1.44, 1.34, 0.56, 0.32, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 2.32, 1.29, 1.33, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 2.18, 2.05, 0.98, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 1.53, 0.67, 1.16, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 1.75, 2.07, 1.71, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.38, 0.00, 0.93, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.84, 1.71, 2.46, 0.11, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.00, 0.00, 1.11, 0.34, 0.00, 0.00, 0.10, 0.29, 0.00, 0.03, 0.09, 0.16, 1.35, 2.49, 0.40, 0.61, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
8,  0,  0.706,  0.82,  1, 0.00, 0.00, 1.51, 0.29, 0.00, 0.00, 0.33, 0.33, 0.00, 0.03, 0.05, 0.18, 1.18, 2.04, 0.65, 0.82, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
9,  0,  0.806,  0.88,  1, 0.14, 0.00, 1.46, 0.63, 0.00, 0.00, 0.33, 0.33, 0.00, 0.37, 0.05, 0.18, 0.65, 1.69, 1.01, 0.82, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
10,  0,  0.907,  0.98,  1, 0.23, 0.00, 1.15, 0.47, 0.00, 0.28, 0.23, 0.06, 0.00, 0.68, 0.09, 0.13, 0.20, 1.63, 1.08, 0.24, 0.51, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
11,  0,  1.008,  0.98,  1, 0.42, 0.00, 0.81, 0.34, 0.00, 0.34, 0.00, 0.02, 0.00, 0.97, 0.04, 0.02, 0.00, 1.47, 1.10, 0.03, 0.59, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
12,  0,  1.109,  0.98,  1, 0.78, 0.18, 0.96, 0.18, 0.00, 0.34, 0.00, 0.02, 0.00, 0.75, 0.04, 0.12, 0.02, 1.07, 0.68, 0.03, 0.49, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.210,  0.98,  1, 0.98, 0.18, 1.39, 0.18, 0.00, 0.05, 0.00, 0.00, 0.00, 0.66, 0.12, 0.17, 0.08, 0.68, 0.36, 0.00, 0.13, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  1.310,  0.98,  1, 0.79, 0.18, 1.63, 0.18, 0.00, 0.06, 0.00, 0.00, 0.00, 0.69, 0.12, 0.15, 0.13, 0.36, 0.30, 0.00, 0.06, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  1.411,  0.98,  1, 0.67, 0.06, 1.78, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.81, 0.12, 0.05, 0.22, 0.20, 0.39, 0.00, 0.01, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  1.512,  0.98,  1, 0.56, 0.06, 1.59, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.82, 0.00, 0.03, 0.15, 0.09, 0.45, 0.06, 0.07, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  1.613,  0.98,  1, 0.81, 0.06, 1.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.09, 0.28, 0.00, 0.28, 0.06, 0.06, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  1.714,  0.98,  1, 0.59, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.17, 0.24, 0.02, 0.20, 0.06, 0.06, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  1.814,  0.98,  1, 0.54, 0.00, 1.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.20, 0.32, 0.04, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  1.915,  0.98,  1, 0.47, 0.05, 1.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.20, 0.15, 0.04, 0.26, 0.03, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
