frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.74, 0.00, 0.39, 0.00, 0.00, 1.29, 0.00, 0.00, 0.00, 0.00, 0.49, 0.33, 0.27, 0.54, 0.00, 0.00, 1.43, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.82, 0.00, 0.35, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.15, 0.60, 0.17, 0.67, 0.26, 0.00, 0.00, 2.01, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.068,  0.98,  1, 0.88, 0.00, 0.36, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.15, 0.77, 0.06, 1.03, 0.08, 0.11, 0.00, 2.32, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.102,  0.98,  1, 0.92, 0.00, 0.39, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.15, 1.14, 0.12, 1.32, 0.08, 0.11, 0.00, 2.28, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.135,  0.98,  1, 0.94, 0.00, 0.38, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 1.09, 0.10, 1.49, 0.00, 0.11, 0.00, 2.17, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.169,  0.98,  1, 1.01, 0.00, 0.31, 0.00, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 0.83, 0.24, 1.58, 0.00, 0.00, 0.00, 2.09, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.203,  0.98,  1, 1.13, 0.00, 0.41, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.52, 0.42, 1.31, 0.00, 0.00, 0.00, 2.22, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.237,  0.98,  1, 1.21, 0.00, 0.41, 0.00, 0.00, 1.02, 0.00, 0.00, 0.00, 0.00, 1.00, 0.42, 1.17, 0.00, 0.00, 0.00, 2.16, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.271,  0.98,  1, 1.16, 0.00, 0.51, 0.00, 0.00, 1.12, 0.00, 0.00, 0.00, 0.00, 1.25, 0.49, 1.18, 0.00, 0.00, 0.00, 2.17, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.305,  0.98,  1, 1.05, 0.00, 0.45, 0.00, 0.00, 1.05, 0.00, 0.00, 0.00, 0.00, 1.30, 0.47, 1.29, 0.00, 0.00, 0.00, 2.06, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
