frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.93,  1, 0.21, 0.26, 0.00, 0.11, 1.37, 0.09, 0.00, 1.84, 2.65, 2.95, 0.00, 1.28, 0.14, 0.00, 0.20, 0.25, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.93,  1, 0.31, 0.20, 0.00, 0.14, 1.36, 0.03, 0.00, 1.77, 2.66, 2.87, 0.00, 1.35, 0.47, 0.00, 0.10, 0.26, 0.08, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.93,  1, 0.34, 0.19, 0.00, 0.20, 1.33, 0.00, 0.00, 1.61, 2.65, 2.87, 0.00, 1.33, 0.54, 0.00, 0.03, 0.22, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.93,  1, 0.33, 0.23, 0.00, 0.28, 1.30, 0.00, 0.00, 1.51, 2.62, 2.90, 0.00, 1.30, 0.40, 0.00, 0.02, 0.21, 0.29, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.93,  1, 0.34, 0.31, 0.00, 0.34, 1.26, 0.00, 0.00, 1.46, 2.56, 2.89, 0.00, 1.27, 0.30, 0.00, 0.12, 0.24, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.93,  1, 0.34, 0.36, 0.00, 0.33, 1.25, 0.00, 0.00, 1.51, 2.54, 2.87, 0.00, 1.35, 0.21, 0.00, 0.20, 0.32, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.93,  1, 0.40, 0.33, 0.00, 0.31, 1.29, 0.00, 0.00, 1.62, 2.59, 2.80, 0.00, 1.33, 0.36, 0.00, 0.19, 0.37, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.234,  0.93,  1, 0.47, 0.26, 0.00, 0.33, 1.31, 0.02, 0.00, 1.65, 2.63, 2.82, 0.00, 1.28, 0.50, 0.00, 0.12, 0.37, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.93,  1, 0.46, 0.18, 0.00, 0.23, 1.29, 0.02, 0.00, 1.65, 2.61, 2.76, 0.00, 1.19, 0.66, 0.00, 0.11, 0.35, 0.12, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.93,  1, 0.35, 0.23, 0.00, 0.12, 1.25, 0.02, 0.00, 1.58, 2.56, 2.76, 0.00, 1.24, 0.58, 0.00, 0.14, 0.34, 0.12, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
