frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.13, 0.17, 0.44, 0.00, 2.13, 1.08, 1.76, 0.00, 0.52, 0.00, 0.00, 0.54, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.00, 0.31, 0.20, 0.33, 0.00, 2.08, 0.91, 1.75, 0.00, 0.65, 0.00, 0.00, 0.35, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.00, 0.40, 0.21, 0.18, 0.00, 2.12, 0.87, 1.89, 0.03, 0.71, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.00, 0.67, 0.20, 0.08, 0.00, 2.18, 0.93, 1.95, 0.03, 0.64, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.02, 0.00, 0.00, 0.96, 0.11, 0.00, 0.00, 2.24, 0.97, 2.06, 0.03, 0.64, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.02, 0.00, 0.00, 1.36, 0.04, 0.00, 0.00, 2.24, 0.88, 2.05, 0.02, 0.67, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.02, 0.00, 0.00, 1.46, 0.00, 0.02, 0.00, 2.17, 0.75, 2.08, 0.02, 0.79, 0.00, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.705,  0.98,  1, 0.00, 0.00, 0.00, 1.70, 0.00, 0.02, 0.00, 2.11, 0.70, 2.14, 0.02, 0.80, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.806,  0.98,  1, 0.00, 0.00, 0.00, 1.17, 0.12, 0.02, 0.00, 2.05, 0.81, 2.25, 0.00, 0.83, 0.00, 0.00, 0.28, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.00, 0.00, 0.00, 0.71, 0.20, 0.01, 0.00, 2.00, 0.93, 2.30, 0.00, 0.71, 0.00, 0.00, 0.28, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.98,  1, 0.00, 0.00, 0.00, 0.10, 0.23, 0.02, 0.00, 2.01, 0.96, 2.14, 0.00, 0.54, 0.00, 0.00, 0.29, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.108,  0.98,  1, 0.00, 0.00, 0.00, 0.20, 0.12, 0.02, 0.00, 1.95, 0.90, 1.96, 0.00, 0.39, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.209,  0.98,  1, 0.00, 0.00, 0.00, 0.36, 0.09, 0.00, 0.00, 1.94, 0.81, 1.88, 0.00, 0.36, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  1.310,  0.98,  1, 0.00, 0.00, 0.70, 0.54, 0.21, 0.25, 0.00, 2.03, 0.79, 1.92, 0.00, 0.54, 0.00, 0.00, 0.22, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  1.411,  0.98,  1, 0.00, 0.00, 1.33, 0.45, 0.36, 0.62, 0.03, 2.16, 0.81, 2.01, 0.00, 0.63, 0.01, 0.00, 0.24, 0.06, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  1.511,  0.98,  1, 0.00, 0.00, 1.55, 0.27, 0.44, 0.97, 0.10, 2.29, 0.88, 2.17, 0.00, 0.68, 0.01, 0.00, 0.28, 0.12, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  1.612,  0.98,  1, 0.00, 0.00, 0.90, 0.05, 0.34, 0.83, 0.10, 2.18, 0.93, 2.17, 0.00, 0.52, 0.01, 0.00, 0.46, 0.07, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
