frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.31, 0.00, 0.82, 0.95, 0.00, 1.87, 1.14, 2.12, 0.00, 0.44, 0.12, 0.04, 0.00, 0.02, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.65, 0.00, 0.98, 0.77, 0.18, 1.85, 1.04, 1.86, 0.00, 0.53, 0.32, 0.01, 0.01, 0.04, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.89, 0.00, 1.25, 0.88, 0.18, 1.99, 1.12, 1.62, 0.00, 0.62, 0.34, 0.00, 0.04, 0.03, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.302,  0.98,  1, 0.18, 0.00, 1.00, 0.00, 1.42, 1.22, 0.15, 2.24, 1.33, 1.56, 0.13, 0.81, 0.28, 0.00, 0.15, 0.03, 0.32, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.403,  0.98,  1, 0.34, 0.00, 1.26, 0.00, 1.17, 1.02, 0.00, 2.57, 1.44, 1.64, 0.47, 1.25, 0.08, 0.00, 0.29, 0.00, 0.14, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.52, 0.09, 1.44, 0.00, 0.78, 0.59, 0.00, 2.76, 1.41, 1.88, 0.76, 1.40, 0.02, 0.00, 0.39, 0.00, 0.07, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.62, 0.17, 1.65, 0.00, 0.48, 0.19, 0.00, 2.85, 1.28, 2.07, 0.88, 1.43, 0.01, 0.00, 0.43, 0.00, 0.07, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 0.80, 0.20, 1.78, 0.00, 0.43, 0.00, 0.00, 2.77, 1.23, 2.23, 0.89, 1.31, 0.00, 0.00, 0.52, 0.00, 0.07, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.806,  0.98,  1, 0.98, 0.27, 1.85, 0.01, 0.38, 0.00, 0.00, 2.57, 1.21, 2.24, 1.02, 1.40, 0.00, 0.00, 0.55, 0.00, 0.03, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.907,  0.98,  1, 0.91, 0.19, 1.71, 0.12, 0.29, 0.00, 0.00, 2.47, 1.20, 2.35, 1.12, 1.36, 0.00, 0.00, 0.51, 0.00, 0.03, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  1.008,  0.98,  1, 0.73, 0.15, 1.51, 0.12, 0.14, 0.00, 0.00, 2.33, 1.10, 2.20, 1.12, 1.30, 0.00, 0.00, 0.40, 0.00, 0.03, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  1.109,  0.98,  1, 0.39, 0.00, 1.32, 0.28, 0.10, 0.00, 0.00, 2.35, 1.02, 2.29, 0.95, 1.23, 0.00, 0.00, 0.37, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  1.209,  0.98,  1, 0.18, 0.00, 0.96, 0.46, 0.23, 0.00, 0.00, 2.14, 1.18, 2.36, 0.69, 1.41, 0.00, 0.21, 0.46, 0.00, 0.13, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  1.310,  0.98,  1, 0.02, 0.06, 0.60, 0.46, 0.39, 0.00, 0.00, 2.05, 1.27, 2.45, 0.34, 1.35, 0.08, 0.21, 0.33, 0.00, 0.13, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  1.411,  0.98,  1, 0.00, 0.06, 0.21, 0.29, 0.41, 0.00, 0.00, 1.80, 1.34, 2.30, 0.08, 1.29, 0.08, 0.21, 0.20, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  1.512,  0.98,  1, 0.00, 0.06, 0.09, 0.00, 0.40, 0.00, 0.00, 1.73, 1.24, 2.16, 0.00, 0.98, 0.08, 0.04, 0.00, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
