frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.79, 0.00, 0.80, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.37, 0.09, 0.23, 0.00, 0.00, 0.06, 1.03, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.101,  0.98,  1, 1.24, 0.39, 1.25, 0.00, 0.00, 0.00, 0.00, 0.53, 0.01, 0.61, 0.11, 0.37, 0.00, 0.00, 0.04, 0.90, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
3,  0,  0.202,  0.98,  1, 1.40, 0.55, 1.36, 0.00, 0.00, 0.00, 0.00, 0.60, 0.01, 0.64, 0.09, 0.33, 0.00, 0.00, 0.03, 0.78, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
4,  0,  0.302,  0.98,  1, 1.33, 0.51, 1.40, 0.00, 0.00, 0.00, 0.00, 0.56, 0.00, 0.53, 0.09, 0.25, 0.00, 0.00, 0.04, 0.59, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.403,  0.98,  1, 1.13, 0.37, 1.35, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 0.51, 0.15, 0.26, 0.00, 0.00, 0.04, 0.47, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.91, 0.21, 1.42, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.43, 0.23, 0.33, 0.00, 0.00, 0.03, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.85, 0.18, 1.23, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.32, 0.23, 0.35, 0.00, 0.00, 0.03, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 0.87, 0.32, 1.28, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.14, 0.17, 0.38, 0.00, 0.00, 0.09, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.806,  0.98,  1, 1.02, 0.53, 1.29, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.08, 0.08, 0.35, 0.00, 0.00, 0.09, 0.51, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.907,  0.98,  1, 1.00, 0.45, 1.30, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.03, 0.12, 0.31, 0.00, 0.00, 0.20, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
11,  0,  1.008,  0.98,  1, 1.10, 0.31, 1.24, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.18, 0.25, 0.32, 0.00, 0.00, 0.17, 0.63, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
12,  0,  1.109,  0.98,  1, 0.98, 0.13, 1.19, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.17, 0.25, 0.35, 0.00, 0.00, 0.25, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
13,  0,  1.210,  0.98,  1, 0.90, 0.21, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.16, 0.42, 0.00, 0.00, 0.24, 0.68, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
14,  0,  1.311,  0.98,  1, 0.75, 0.46, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.05, 0.37, 0.00, 0.00, 0.26, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
15,  0,  1.411,  0.98,  1, 0.71, 0.65, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.05, 0.36, 0.00, 0.00, 0.28, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
16,  0,  1.512,  0.98,  1, 0.72, 0.69, 1.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.06, 0.28, 0.00, 0.00, 0.45, 0.82, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
17,  0,  1.613,  0.98,  1, 0.68, 0.58, 1.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.04, 0.30, 0.00, 0.00, 0.49, 0.90, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
18,  0,  1.714,  0.98,  1, 0.75, 0.65, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.04, 0.22, 0.00, 0.00, 0.61, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
