frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.72, 0.80, 0.94, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.79, 0.47, 0.00, 0.00, 0.00, 0.62, 0.08, 0.16, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.061,  0.98,  1, 1.73, 0.62, 1.06, 0.00, 0.00, 0.42, 0.00, 0.01, 0.00, 0.99, 0.50, 0.03, 0.07, 0.00, 0.46, 0.16, 0.13, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.121,  0.98,  1, 1.77, 0.56, 1.03, 0.00, 0.00, 0.46, 0.00, 0.11, 0.00, 1.09, 0.54, 0.07, 0.21, 0.00, 0.33, 0.20, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.182,  0.98,  1, 1.71, 0.61, 0.95, 0.00, 0.00, 0.33, 0.00, 0.27, 0.00, 1.03, 0.55, 0.08, 0.41, 0.00, 0.38, 0.26, 0.20, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.243,  0.98,  1, 1.59, 0.49, 0.81, 0.00, 0.00, 0.40, 0.03, 0.40, 0.00, 0.98, 0.67, 0.16, 0.54, 0.00, 0.39, 0.28, 0.24, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.303,  0.98,  1, 1.52, 0.63, 0.79, 0.00, 0.00, 0.25, 0.03, 0.30, 0.00, 0.92, 0.80, 0.31, 0.68, 0.00, 0.43, 0.31, 0.26, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.364,  0.98,  1, 1.53, 0.70, 0.76, 0.00, 0.00, 0.32, 0.03, 0.24, 0.00, 0.92, 0.91, 0.41, 0.71, 0.00, 0.37, 0.29, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.425,  0.98,  1, 1.59, 0.79, 0.73, 0.00, 0.00, 0.28, 0.00, 0.29, 0.00, 0.93, 0.92, 0.43, 0.67, 0.00, 0.27, 0.34, 0.11, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.485,  0.98,  1, 1.54, 0.61, 0.67, 0.00, 0.00, 0.31, 0.00, 0.37, 0.00, 0.89, 0.90, 0.42, 0.63, 0.00, 0.19, 0.42, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.546,  0.98,  1, 1.45, 0.48, 0.74, 0.00, 0.00, 0.35, 0.00, 0.39, 0.00, 0.97, 0.95, 0.43, 0.62, 0.00, 0.12, 0.52, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
