frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.40, 0.00, 0.54, 0.00, 0.00, 0.01, 0.35, 0.00, 0.00, 1.48, 0.00, 0.00, 0.00, 0.24, 0.12, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.067,  0.98,  1, 0.36, 0.00, 0.61, 0.00, 0.00, 0.02, 0.33, 0.00, 0.00, 1.49, 0.00, 0.00, 0.28, 0.13, 0.04, 0.00, 0.40, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.135,  0.98,  1, 0.38, 0.00, 0.55, 0.00, 0.00, 0.01, 0.34, 0.00, 0.00, 1.36, 0.07, 0.00, 0.36, 0.05, 0.05, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.202,  0.98,  1, 0.49, 0.00, 0.57, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 1.12, 0.10, 0.00, 0.33, 0.03, 0.08, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.270,  0.98,  1, 0.52, 0.00, 0.47, 0.00, 0.00, 0.07, 0.45, 0.02, 0.00, 1.08, 0.14, 0.00, 0.36, 0.01, 0.14, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.337,  0.98,  1, 0.51, 0.00, 0.50, 0.00, 0.00, 0.10, 0.52, 0.04, 0.00, 1.07, 0.11, 0.00, 0.48, 0.02, 0.17, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.404,  0.98,  1, 0.46, 0.00, 0.40, 0.00, 0.00, 0.12, 0.56, 0.06, 0.00, 1.17, 0.12, 0.00, 0.58, 0.04, 0.18, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.472,  0.98,  1, 0.41, 0.00, 0.38, 0.00, 0.00, 0.11, 0.49, 0.05, 0.00, 1.09, 0.14, 0.00, 0.53, 0.07, 0.22, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.539,  0.98,  1, 0.38, 0.00, 0.36, 0.00, 0.00, 0.08, 0.47, 0.03, 0.00, 1.15, 0.11, 0.00, 0.50, 0.07, 0.19, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.607,  0.98,  1, 0.36, 0.00, 0.40, 0.00, 0.00, 0.06, 0.46, 0.03, 0.00, 1.18, 0.08, 0.00, 0.44, 0.08, 0.26, 0.04, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
