frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.97, 0.00, 0.62, 1.73, 0.00, 0.00, 1.54, 2.05, 0.00, 0.74, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.061,  0.98,  1, 0.00, 0.00, 1.04, 0.12, 0.64, 1.54, 0.00, 0.00, 1.61, 1.90, 0.07, 0.98, 0.00, 0.61, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.121,  0.98,  1, 0.00, 0.00, 0.92, 0.21, 0.63, 1.57, 0.00, 0.00, 1.61, 1.72, 0.11, 1.13, 0.00, 0.60, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.182,  0.98,  1, 0.00, 0.00, 0.67, 0.20, 0.61, 1.58, 0.00, 0.00, 1.60, 1.58, 0.10, 1.13, 0.00, 0.64, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.243,  0.98,  1, 0.00, 0.00, 0.66, 0.15, 0.59, 1.66, 0.00, 0.00, 1.57, 1.61, 0.05, 1.11, 0.01, 0.64, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.303,  0.98,  1, 0.00, 0.00, 0.70, 0.06, 0.59, 1.57, 0.00, 0.00, 1.55, 1.56, 0.05, 1.03, 0.01, 0.63, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.364,  0.98,  1, 0.00, 0.00, 0.82, 0.05, 0.59, 1.68, 0.00, 0.00, 1.53, 1.48, 0.09, 1.06, 0.01, 0.65, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.425,  0.98,  1, 0.00, 0.00, 0.79, 0.02, 0.57, 1.77, 0.00, 0.00, 1.52, 1.39, 0.10, 1.08, 0.00, 0.67, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.485,  0.98,  1, 0.00, 0.00, 0.94, 0.09, 0.52, 1.81, 0.00, 0.00, 1.53, 1.39, 0.09, 1.05, 0.00, 0.66, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.546,  0.98,  1, 0.00, 0.00, 0.96, 0.09, 0.47, 1.65, 0.00, 0.00, 1.54, 1.53, 0.10, 0.94, 0.00, 0.66, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.607,  0.98,  1, 0.00, 0.00, 1.07, 0.07, 0.42, 1.42, 0.00, 0.00, 1.52, 1.68, 0.11, 0.90, 0.00, 0.65, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
