frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.26, 1.49, 0.00, 0.89, 2.44, 0.11, 0.00, 1.71, 2.36, 0.23, 0.25, 0.04, 0.26, 0.00, 0.35, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.061,  0.98,  1, 0.06, 0.30, 1.61, 0.00, 0.96, 2.53, 0.13, 0.00, 1.74, 2.52, 0.16, 0.36, 0.04, 0.18, 0.00, 0.24, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.121,  0.98,  1, 0.18, 0.37, 1.72, 0.00, 1.01, 2.64, 0.16, 0.00, 1.78, 2.63, 0.16, 0.42, 0.03, 0.15, 0.00, 0.19, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.182,  0.98,  1, 0.22, 0.32, 1.73, 0.00, 1.05, 2.69, 0.18, 0.00, 1.80, 2.70, 0.29, 0.50, 0.03, 0.15, 0.00, 0.31, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.243,  0.98,  1, 0.18, 0.25, 1.79, 0.00, 1.09, 2.70, 0.16, 0.00, 1.82, 2.76, 0.31, 0.54, 0.05, 0.15, 0.00, 0.29, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.303,  0.98,  1, 0.12, 0.15, 1.84, 0.00, 1.12, 2.57, 0.12, 0.00, 1.77, 2.71, 0.29, 0.57, 0.05, 0.14, 0.00, 0.30, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.364,  0.98,  1, 0.09, 0.06, 1.88, 0.00, 1.08, 2.43, 0.06, 0.00, 1.73, 2.50, 0.19, 0.52, 0.08, 0.14, 0.00, 0.20, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.425,  0.98,  1, 0.10, 0.06, 1.86, 0.00, 1.04, 2.35, 0.03, 0.00, 1.68, 2.30, 0.18, 0.51, 0.10, 0.14, 0.00, 0.15, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.485,  0.98,  1, 0.08, 0.00, 1.75, 0.00, 1.01, 2.44, 0.07, 0.00, 1.67, 2.25, 0.23, 0.49, 0.10, 0.15, 0.00, 0.14, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.546,  0.98,  1, 0.14, 0.00, 1.61, 0.00, 1.04, 2.56, 0.09, 0.00, 1.69, 2.32, 0.34, 0.51, 0.07, 0.16, 0.00, 0.17, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
