frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.48, 0.00, 0.73, 2.17, 0.00, 0.00, 1.23, 1.75, 0.41, 0.73, 0.00, 0.07, 1.02, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
2,  0,  0.061,  0.98,  1, 0.00, 0.00, 1.53, 0.00, 0.73, 2.31, 0.00, 0.00, 1.30, 1.74, 0.33, 0.76, 0.00, 0.09, 0.98, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
3,  0,  0.121,  0.98,  1, 0.00, 0.00, 1.51, 0.00, 0.77, 2.26, 0.00, 0.00, 1.32, 1.61, 0.27, 0.77, 0.00, 0.07, 1.00, 0.51, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
4,  0,  0.182,  0.98,  1, 0.00, 0.02, 1.52, 0.00, 0.79, 2.31, 0.00, 0.00, 1.31, 1.46, 0.37, 0.70, 0.00, 0.02, 1.06, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
5,  0,  0.243,  0.98,  1, 0.00, 0.02, 1.50, 0.00, 0.80, 2.16, 0.02, 0.00, 1.30, 1.38, 0.44, 0.70, 0.00, 0.04, 1.17, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
6,  0,  0.303,  0.98,  1, 0.00, 0.02, 1.52, 0.01, 0.75, 2.10, 0.05, 0.00, 1.28, 1.48, 0.49, 0.71, 0.00, 0.09, 1.21, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
7,  0,  0.364,  0.98,  1, 0.00, 0.00, 1.54, 0.01, 0.73, 1.91, 0.06, 0.00, 1.29, 1.58, 0.52, 0.72, 0.00, 0.11, 1.14, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
8,  0,  0.425,  0.98,  1, 0.00, 0.00, 1.55, 0.01, 0.73, 1.84, 0.04, 0.00, 1.29, 1.63, 0.44, 0.62, 0.00, 0.11, 1.13, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
9,  0,  0.485,  0.98,  1, 0.00, 0.01, 1.58, 0.00, 0.69, 1.91, 0.02, 0.00, 1.31, 1.57, 0.44, 0.53, 0.00, 0.11, 1.16, 0.35, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
10,  0,  0.546,  0.98,  1, 0.00, 0.17, 1.53, 0.00, 0.70, 1.95, 0.04, 0.00, 1.31, 1.71, 0.28, 0.56, 0.00, 0.11, 1.07, 0.43, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
