frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.93,  1, 0.00, 0.00, 0.00, 0.28, 0.00, 0.72, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 1.04, 3.13, 0.00, 1.39, 0.46, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00
2,  0,  0.067,  0.93,  1, 0.00, 0.00, 0.00, 0.24, 0.06, 0.89, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.59, 2.53, 0.03, 1.59, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00
3,  0,  0.135,  0.93,  1, 0.00, 0.00, 0.00, 0.14, 0.06, 0.73, 0.00, 0.00, 0.05, 0.70, 0.00, 0.00, 0.40, 1.87, 0.03, 1.59, 0.90, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00
4,  0,  0.202,  0.93,  1, 0.00, 0.00, 0.07, 0.11, 0.00, 0.46, 0.00, 0.00, 0.08, 0.84, 0.00, 0.00, 0.18, 1.27, 0.15, 1.38, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00
5,  0,  0.269,  0.98,  1, 0.00, 0.00, 0.07, 0.20, 0.00, 0.26, 0.00, 0.00, 0.08, 0.92, 0.00, 0.00, 0.16, 0.57, 0.25, 1.05, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
6,  0,  0.337,  0.98,  1, 0.00, 0.00, 0.07, 0.29, 0.00, 0.27, 0.00, 0.00, 0.03, 0.60, 0.00, 0.00, 0.00, 0.38, 0.25, 0.67, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
7,  0,  0.404,  0.98,  1, 0.00, 0.00, 0.00, 0.39, 0.00, 0.22, 0.00, 0.00, 0.02, 0.50, 0.00, 0.00, 0.00, 0.47, 0.13, 0.44, 0.65, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
8,  0,  0.471,  0.98,  1, 0.00, 0.00, 0.00, 0.28, 0.00, 0.23, 0.00, 0.00, 0.02, 0.52, 0.00, 0.00, 0.00, 0.63, 0.00, 0.09, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.539,  0.98,  1, 0.00, 0.00, 0.07, 0.19, 0.00, 0.24, 0.00, 0.00, 0.02, 0.61, 0.00, 0.00, 0.00, 0.64, 0.00, 0.03, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.606,  0.98,  1, 0.00, 0.00, 0.08, 0.01, 0.00, 0.30, 0.00, 0.00, 0.00, 0.68, 0.00, 0.00, 0.00, 0.56, 0.00, 0.18, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.673,  0.98,  1, 0.04, 0.00, 0.10, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 0.48, 0.00, 0.18, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.741,  0.98,  1, 0.08, 0.00, 0.09, 0.00, 0.00, 0.41, 0.02, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.34, 0.00, 0.23, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.808,  0.98,  1, 0.18, 0.00, 0.13, 0.00, 0.00, 0.46, 0.10, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.23, 0.00, 0.13, 1.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
