frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.32, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.02, 0.16, 0.00, 0.32, 0.06, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.101,  0.98,  1, 0.62, 0.53, 1.13, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.23, 0.17, 0.08, 0.06, 0.37, 0.23, 0.25, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.202,  0.98,  1, 0.88, 0.92, 1.43, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.09, 0.19, 0.02, 0.06, 0.34, 0.30, 0.01, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.303,  0.98,  1, 1.04, 1.07, 1.45, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.09, 0.00, 0.06, 0.34, 0.34, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 1.03, 0.95, 1.56, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.14, 0.02, 0.00, 0.00, 0.39, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.84, 0.69, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.01, 0.00, 0.00, 0.44, 0.29, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.63, 0.41, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.02, 0.00, 0.00, 0.37, 0.27, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.706,  0.98,  1, 0.50, 0.28, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.02, 0.08, 0.00, 0.33, 0.24, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.807,  0.98,  1, 0.55, 0.21, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.01, 0.08, 0.00, 0.20, 0.22, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.908,  0.98,  1, 0.56, 0.12, 1.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.10, 0.04, 0.14, 0.14, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
