frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.05, 0.00, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.13, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.90, 0.08, 1.04, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.37, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.82, 0.08, 0.97, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.05, 0.28, 0.00, 0.00, 0.00, 0.47, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
4,  0,  0.303,  0.98,  1, 0.99, 0.19, 0.98, 0.00, 0.00, 0.00, 0.03, 0.02, 0.00, 0.05, 0.32, 0.00, 0.00, 0.00, 0.52, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.92, 0.16, 1.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.16, 0.35, 0.02, 0.00, 0.00, 0.40, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.89, 0.16, 1.10, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.16, 0.27, 0.02, 0.00, 0.00, 0.32, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.78, 0.12, 1.05, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.23, 0.39, 0.02, 0.00, 0.00, 0.29, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
8,  0,  0.706,  0.98,  1, 0.88, 0.09, 1.07, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.13, 0.34, 0.00, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
9,  0,  0.807,  0.98,  1, 0.90, 0.17, 0.98, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.08, 0.42, 0.00, 0.00, 0.00, 0.26, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
10,  0,  0.908,  0.98,  1, 0.84, 0.20, 0.93, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.05, 0.44, 0.00, 0.00, 0.00, 0.26, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
