frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.35, 0.63, 0.51, 0.00, 0.00, 0.00, 0.61, 0.27, 0.00, 0.00, 0.39, 0.00, 0.00, 0.76, 0.90, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.00, 0.32, 0.78, 0.25, 0.00, 0.00, 0.00, 0.63, 0.27, 0.00, 0.00, 0.51, 0.00, 0.00, 0.59, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3,  0,  0.068,  0.98,  1, 0.00, 0.31, 0.86, 0.09, 0.00, 0.00, 0.00, 0.64, 0.27, 0.00, 0.00, 0.62, 0.01, 0.00, 0.43, 0.60, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
4,  0,  0.102,  0.98,  1, 0.02, 0.33, 0.82, 0.02, 0.00, 0.00, 0.00, 0.59, 0.27, 0.00, 0.00, 0.57, 0.01, 0.00, 0.38, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
5,  0,  0.135,  0.98,  1, 0.02, 0.28, 0.79, 0.01, 0.00, 0.00, 0.00, 0.65, 0.25, 0.00, 0.00, 0.57, 0.02, 0.00, 0.39, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
6,  0,  0.169,  0.98,  1, 0.02, 0.30, 0.79, 0.06, 0.00, 0.00, 0.00, 0.61, 0.20, 0.00, 0.00, 0.52, 0.05, 0.00, 0.53, 0.61, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7,  0,  0.203,  0.98,  1, 0.00, 0.30, 0.79, 0.10, 0.00, 0.00, 0.00, 0.66, 0.16, 0.00, 0.00, 0.52, 0.06, 0.00, 0.56, 0.67, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
8,  0,  0.237,  0.98,  1, 0.00, 0.33, 0.78, 0.10, 0.00, 0.00, 0.00, 0.63, 0.13, 0.00, 0.00, 0.40, 0.05, 0.00, 0.64, 0.61, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
9,  0,  0.271,  0.98,  1, 0.00, 0.29, 0.76, 0.04, 0.00, 0.00, 0.00, 0.67, 0.14, 0.00, 0.00, 0.36, 0.06, 0.00, 0.61, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
10,  0,  0.305,  0.98,  1, 0.00, 0.26, 0.75, 0.00, 0.00, 0.00, 0.00, 0.64, 0.15, 0.00, 0.00, 0.37, 0.09, 0.00, 0.57, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
11,  0,  0.339,  0.98,  1, 0.00, 0.34, 0.73, 0.00, 0.00, 0.00, 0.00, 0.65, 0.18, 0.00, 0.00, 0.43, 0.14, 0.00, 0.51, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.372,  0.98,  1, 0.00, 0.39, 0.66, 0.00, 0.00, 0.00, 0.00, 0.67, 0.20, 0.00, 0.00, 0.38, 0.13, 0.00, 0.46, 0.60, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.406,  0.98,  1, 0.00, 0.40, 0.65, 0.00, 0.00, 0.00, 0.00, 0.68, 0.23, 0.00, 0.00, 0.26, 0.12, 0.00, 0.46, 0.46, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.440,  0.98,  1, 0.00, 0.24, 0.64, 0.04, 0.00, 0.00, 0.00, 0.67, 0.25, 0.00, 0.00, 0.22, 0.09, 0.00, 0.43, 0.32, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.474,  0.98,  1, 0.00, 0.17, 0.73, 0.04, 0.00, 0.00, 0.00, 0.68, 0.24, 0.00, 0.00, 0.17, 0.09, 0.00, 0.34, 0.22, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.508,  0.98,  1, 0.00, 0.09, 0.73, 0.09, 0.00, 0.00, 0.00, 0.68, 0.22, 0.00, 0.00, 0.23, 0.13, 0.00, 0.30, 0.15, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
