frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.22, 0.30, 0.42, 0.00, 0.20, 0.00, 0.43, 0.16, 0.00, 0.00, 0.87, 0.47, 0.25, 0.50, 1.03, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.00, 0.22, 0.31, 0.30, 0.00, 0.14, 0.00, 0.39, 0.18, 0.00, 0.09, 0.92, 0.34, 0.39, 0.55, 0.84, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.068,  0.98,  1, 0.00, 0.23, 0.29, 0.29, 0.00, 0.08, 0.00, 0.40, 0.19, 0.00, 0.12, 0.95, 0.29, 0.41, 0.60, 0.70, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.00, 0.29, 0.29, 0.26, 0.00, 0.05, 0.00, 0.49, 0.19, 0.00, 0.20, 0.93, 0.29, 0.38, 0.71, 0.74, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.135,  0.98,  1, 0.00, 0.18, 0.21, 0.21, 0.00, 0.03, 0.00, 0.43, 0.16, 0.00, 0.19, 1.00, 0.44, 0.37, 0.76, 0.77, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.169,  0.98,  1, 0.00, 0.27, 0.24, 0.09, 0.00, 0.02, 0.00, 0.45, 0.15, 0.00, 0.16, 1.05, 0.49, 0.34, 0.72, 0.83, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.203,  0.98,  1, 0.00, 0.27, 0.25, 0.02, 0.00, 0.00, 0.00, 0.38, 0.14, 0.00, 0.09, 1.05, 0.46, 0.33, 0.62, 0.76, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.237,  0.98,  1, 0.00, 0.26, 0.31, 0.01, 0.00, 0.00, 0.00, 0.48, 0.14, 0.00, 0.10, 0.98, 0.45, 0.30, 0.54, 0.78, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.271,  0.98,  1, 0.00, 0.20, 0.30, 0.00, 0.00, 0.03, 0.00, 0.44, 0.16, 0.00, 0.14, 0.97, 0.44, 0.35, 0.54, 0.81, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.304,  0.98,  1, 0.00, 0.17, 0.33, 0.00, 0.00, 0.03, 0.00, 0.50, 0.18, 0.00, 0.17, 0.98, 0.44, 0.34, 0.57, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.338,  0.98,  1, 0.00, 0.24, 0.43, 0.00, 0.00, 0.03, 0.00, 0.48, 0.21, 0.00, 0.16, 1.04, 0.33, 0.34, 0.55, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.372,  0.98,  1, 0.00, 0.21, 0.47, 0.00, 0.00, 0.00, 0.00, 0.49, 0.20, 0.00, 0.15, 0.97, 0.33, 0.35, 0.57, 0.70, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.406,  0.98,  1, 0.00, 0.20, 0.46, 0.00, 0.00, 0.00, 0.00, 0.44, 0.24, 0.00, 0.12, 0.94, 0.29, 0.39, 0.59, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.440,  0.98,  1, 0.00, 0.12, 0.36, 0.00, 0.00, 0.00, 0.00, 0.45, 0.22, 0.00, 0.07, 0.84, 0.36, 0.42, 0.67, 0.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.474,  0.98,  1, 0.00, 0.11, 0.38, 0.00, 0.00, 0.00, 0.00, 0.48, 0.22, 0.00, 0.18, 0.91, 0.40, 0.41, 0.72, 0.81, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.507,  0.98,  1, 0.00, 0.08, 0.36, 0.00, 0.00, 0.00, 0.00, 0.47, 0.18, 0.00, 0.24, 0.99, 0.43, 0.37, 0.72, 0.87, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.541,  0.98,  1, 0.00, 0.10, 0.41, 0.00, 0.00, 0.03, 0.00, 0.35, 0.21, 0.00, 0.31, 1.03, 0.39, 0.37, 0.71, 0.76, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.575,  0.98,  1, 0.00, 0.03, 0.41, 0.05, 0.00, 0.08, 0.00, 0.22, 0.19, 0.00, 0.19, 1.03, 0.32, 0.39, 0.70, 0.77, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.609,  0.98,  1, 0.00, 0.05, 0.40, 0.13, 0.00, 0.08, 0.00, 0.26, 0.18, 0.00, 0.08, 1.06, 0.39, 0.43, 0.68, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.643,  0.98,  1, 0.00, 0.09, 0.36, 0.13, 0.00, 0.05, 0.00, 0.29, 0.16, 0.00, 0.01, 1.09, 0.40, 0.42, 0.70, 0.80, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.677,  0.98,  1, 0.00, 0.13, 0.33, 0.08, 0.00, 0.00, 0.00, 0.36, 0.19, 0.00, 0.06, 1.12, 0.35, 0.41, 0.68, 0.78, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.710,  0.98,  1, 0.00, 0.21, 0.36, 0.00, 0.00, 0.00, 0.00, 0.33, 0.21, 0.00, 0.10, 1.11, 0.34, 0.38, 0.69, 0.73, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.744,  0.98,  1, 0.00, 0.22, 0.38, 0.00, 0.00, 0.00, 0.00, 0.34, 0.22, 0.00, 0.13, 1.08, 0.36, 0.38, 0.68, 0.69, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.778,  0.98,  1, 0.00, 0.34, 0.47, 0.00, 0.00, 0.00, 0.00, 0.35, 0.21, 0.00, 0.08, 1.02, 0.44, 0.37, 0.69, 0.74, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.812,  0.98,  1, 0.00, 0.35, 0.53, 0.00, 0.00, 0.00, 0.00, 0.45, 0.21, 0.00, 0.15, 1.00, 0.50, 0.37, 0.66, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.846,  0.98,  1, 0.00, 0.36, 0.52, 0.00, 0.00, 0.00, 0.00, 0.49, 0.21, 0.00, 0.21, 1.09, 0.58, 0.34, 0.66, 0.86, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.880,  0.98,  1, 0.00, 0.33, 0.49, 0.00, 0.00, 0.00, 0.00, 0.43, 0.20, 0.00, 0.29, 1.14, 0.61, 0.35, 0.63, 0.86, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.913,  0.98,  1, 0.00, 0.42, 0.51, 0.00, 0.00, 0.02, 0.00, 0.36, 0.21, 0.00, 0.21, 1.24, 0.55, 0.37, 0.69, 0.85, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.947,  0.98,  1, 0.00, 0.50, 0.53, 0.00, 0.00, 0.02, 0.00, 0.30, 0.21, 0.00, 0.19, 1.26, 0.51, 0.40, 0.64, 0.82, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0,  0.981,  0.98,  1, 0.00, 0.50, 0.57, 0.00, 0.00, 0.10, 0.00, 0.36, 0.21, 0.00, 0.14, 1.24, 0.46, 0.40, 0.60, 0.81, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0,  1.015,  0.98,  1, 0.00, 0.41, 0.54, 0.00, 0.00, 0.07, 0.00, 0.31, 0.19, 0.00, 0.18, 1.17, 0.34, 0.38, 0.53, 0.81, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0,  1.049,  0.98,  1, 0.00, 0.38, 0.58, 0.00, 0.00, 0.08, 0.00, 0.31, 0.19, 0.00, 0.11, 1.09, 0.28, 0.34, 0.59, 0.89, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0,  1.083,  0.98,  1, 0.00, 0.31, 0.57, 0.00, 0.00, 0.01, 0.00, 0.30, 0.21, 0.00, 0.12, 1.03, 0.31, 0.33, 0.69, 0.96, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
34,  0,  1.116,  0.98,  1, 0.00, 0.25, 0.62, 0.00, 0.00, 0.08, 0.00, 0.29, 0.22, 0.00, 0.06, 1.04, 0.35, 0.37, 0.73, 0.92, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0,  1.150,  0.98,  1, 0.00, 0.22, 0.61, 0.00, 0.00, 0.07, 0.00, 0.30, 0.24, 0.00, 0.04, 1.07, 0.34, 0.35, 0.75, 0.94, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0,  1.184,  0.98,  1, 0.00, 0.29, 0.55, 0.00, 0.00, 0.07, 0.00, 0.28, 0.21, 0.00, 0.02, 1.10, 0.28, 0.34, 0.72, 0.89, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0,  1.218,  0.98,  1, 0.00, 0.33, 0.51, 0.00, 0.00, 0.11, 0.00, 0.34, 0.18, 0.00, 0.03, 1.06, 0.24, 0.27, 0.71, 0.90, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0,  1.252,  0.98,  1, 0.00, 0.34, 0.47, 0.00, 0.00, 0.26, 0.00, 0.40, 0.13, 0.00, 0.05, 1.02, 0.32, 0.27, 0.73, 0.83, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0,  1.286,  0.98,  1, 0.00, 0.27, 0.50, 0.00, 0.00, 0.37, 0.00, 0.49, 0.11, 0.00, 0.18, 1.08, 0.33, 0.23, 0.70, 0.80, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0,  1.319,  0.98,  1, 0.00, 0.17, 0.41, 0.00, 0.00, 0.26, 0.00, 0.53, 0.13, 0.00, 0.20, 1.19, 0.29, 0.32, 0.71, 0.90, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0,  1.353,  0.98,  1, 0.00, 0.07, 0.39, 0.00, 0.00, 0.26, 0.00, 0.54, 0.17, 0.00, 0.28, 1.25, 0.21, 0.38, 0.64, 0.97, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
