frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.04, 0.00, 0.48, 1.55, 1.49, 1.75, 0.00, 0.00, 0.09, 0.59, 0.94, 0.69, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.08, 0.00, 0.46, 1.57, 1.54, 1.80, 0.02, 0.01, 0.17, 0.62, 0.80, 0.61, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.133,  0.98,  1, 0.00, 0.13, 0.10, 0.00, 1.08, 0.00, 0.38, 1.57, 1.54, 1.88, 0.02, 0.01, 0.26, 0.64, 0.84, 0.46, 0.77, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.200,  0.98,  1, 0.00, 0.13, 0.18, 0.00, 1.04, 0.00, 0.37, 1.58, 1.54, 1.90, 0.06, 0.00, 0.29, 0.58, 0.93, 0.43, 1.67, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.267,  0.98,  1, 0.00, 0.13, 0.27, 0.00, 1.03, 0.00, 0.33, 1.63, 1.48, 2.03, 0.04, 0.00, 0.36, 0.56, 0.98, 0.40, 2.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.334,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 1.03, 0.00, 0.37, 1.60, 1.42, 2.01, 0.07, 0.00, 0.42, 0.53, 0.98, 0.52, 1.89, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.400,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 1.08, 0.00, 0.44, 1.64, 1.38, 2.06, 0.08, 0.00, 0.51, 0.59, 0.92, 0.47, 1.15, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.467,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 1.04, 0.00, 0.46, 1.58, 1.37, 2.13, 0.08, 0.01, 0.53, 0.67, 0.90, 0.39, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.534,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 1.06, 0.00, 0.50, 1.64, 1.40, 2.22, 0.05, 0.01, 0.49, 0.72, 0.83, 0.38, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.601,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 1.09, 0.00, 0.46, 1.59, 1.39, 2.20, 0.00, 0.01, 0.40, 0.79, 0.79, 0.46, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.10, 0.00, 0.41, 1.67, 1.47, 2.09, 0.00, 0.00, 0.35, 0.76, 0.90, 0.47, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.734,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.08, 0.00, 0.34, 1.69, 1.50, 2.00, 0.00, 0.00, 0.23, 0.75, 0.95, 0.48, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.801,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.03, 0.00, 0.32, 1.66, 1.53, 1.97, 0.02, 0.04, 0.12, 0.67, 0.95, 0.44, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.868,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.98, 0.00, 0.32, 1.62, 1.47, 1.97, 0.04, 0.09, 0.08, 0.68, 0.93, 0.49, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.934,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.94, 0.00, 0.28, 1.65, 1.38, 2.11, 0.04, 0.20, 0.09, 0.70, 0.91, 0.40, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  1.001,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.94, 0.00, 0.29, 1.77, 1.32, 2.01, 0.12, 0.21, 0.10, 0.68, 0.95, 0.35, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  1.068,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.27, 1.83, 1.30, 1.90, 0.15, 0.19, 0.04, 0.63, 0.88, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  1.134,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.84, 0.00, 0.30, 1.79, 1.30, 1.68, 0.15, 0.15, 0.02, 0.58, 0.83, 0.30, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  1.201,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.24, 1.74, 1.25, 1.61, 0.07, 0.19, 0.07, 0.54, 0.80, 0.27, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  1.268,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.23, 1.67, 1.17, 1.52, 0.04, 0.30, 0.06, 0.48, 0.70, 0.15, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  1.335,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.22, 1.65, 1.10, 1.41, 0.04, 0.28, 0.06, 0.44, 0.66, 0.17, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  1.401,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.23, 1.63, 1.03, 1.31, 0.05, 0.28, 0.00, 0.40, 0.54, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
