frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.82, 0.00, 0.17, 0.00, 0.00, 1.40, 0.00, 0.00, 0.00, 0.00, 0.24, 0.39, 0.00, 0.74, 0.00, 0.00, 1.09, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.84, 0.00, 0.18, 0.00, 0.00, 1.30, 0.06, 0.00, 0.00, 0.00, 0.31, 0.21, 0.01, 0.34, 0.00, 0.00, 1.60, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.067,  0.98,  1, 0.92, 0.02, 0.15, 0.00, 0.00, 1.17, 0.13, 0.00, 0.00, 0.00, 0.50, 0.18, 0.13, 0.10, 0.00, 0.00, 1.93, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.92, 0.02, 0.22, 0.00, 0.00, 1.22, 0.14, 0.00, 0.00, 0.00, 0.63, 0.19, 0.16, 0.00, 0.00, 0.00, 1.91, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 1.04, 0.04, 0.22, 0.00, 0.00, 1.23, 0.18, 0.00, 0.00, 0.00, 0.49, 0.28, 0.15, 0.00, 0.05, 0.00, 2.01, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 1.02, 0.02, 0.27, 0.00, 0.00, 1.30, 0.21, 0.00, 0.00, 0.00, 0.32, 0.21, 0.11, 0.00, 0.14, 0.00, 1.86, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 1.10, 0.03, 0.26, 0.00, 0.00, 1.28, 0.19, 0.00, 0.00, 0.00, 0.13, 0.16, 0.08, 0.00, 0.14, 0.00, 1.83, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.235,  0.98,  1, 1.13, 0.05, 0.22, 0.00, 0.00, 1.25, 0.22, 0.00, 0.00, 0.00, 0.20, 0.21, 0.14, 0.00, 0.14, 0.00, 1.81, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.269,  0.98,  1, 1.21, 0.04, 0.16, 0.00, 0.00, 1.08, 0.18, 0.00, 0.00, 0.00, 0.11, 0.17, 0.06, 0.00, 0.14, 0.00, 1.84, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 1.23, 0.17, 0.14, 0.00, 0.00, 1.03, 0.16, 0.00, 0.00, 0.00, 0.11, 0.14, 0.06, 0.00, 0.20, 0.00, 1.83, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 1.22, 0.23, 0.11, 0.00, 0.00, 0.97, 0.18, 0.00, 0.00, 0.00, 0.10, 0.02, 0.00, 0.00, 0.15, 0.00, 1.93, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.370,  0.98,  1, 1.18, 0.23, 0.20, 0.00, 0.00, 1.22, 0.23, 0.00, 0.00, 0.01, 0.20, 0.12, 0.05, 0.00, 0.06, 0.00, 1.91, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 1.21, 0.10, 0.22, 0.00, 0.00, 1.23, 0.29, 0.00, 0.00, 0.01, 0.46, 0.25, 0.13, 0.00, 0.00, 0.00, 1.77, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 1.17, 0.00, 0.28, 0.00, 0.00, 1.40, 0.36, 0.00, 0.00, 0.01, 0.42, 0.33, 0.13, 0.00, 0.02, 0.00, 1.53, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 1.17, 0.00, 0.23, 0.00, 0.00, 1.30, 0.33, 0.00, 0.00, 0.00, 0.43, 0.23, 0.18, 0.00, 0.02, 0.00, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 1.12, 0.02, 0.27, 0.00, 0.00, 1.31, 0.32, 0.00, 0.00, 0.00, 0.28, 0.10, 0.13, 0.00, 0.02, 0.00, 1.51, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.538,  0.98,  1, 1.19, 0.14, 0.32, 0.00, 0.00, 1.21, 0.21, 0.00, 0.00, 0.00, 0.30, 0.11, 0.24, 0.00, 0.03, 0.00, 1.36, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.571,  0.98,  1, 1.22, 0.14, 0.38, 0.00, 0.00, 1.15, 0.18, 0.00, 0.00, 0.04, 0.35, 0.11, 0.34, 0.00, 0.10, 0.00, 1.21, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.605,  0.98,  1, 1.25, 0.12, 0.38, 0.00, 0.00, 1.25, 0.15, 0.00, 0.00, 0.04, 0.27, 0.16, 0.37, 0.00, 0.10, 0.00, 1.04, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.638,  0.98,  1, 1.14, 0.00, 0.37, 0.00, 0.00, 1.26, 0.18, 0.00, 0.00, 0.04, 0.36, 0.21, 0.39, 0.00, 0.07, 0.00, 1.13, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.672,  0.98,  1, 1.12, 0.00, 0.39, 0.00, 0.00, 1.43, 0.16, 0.00, 0.00, 0.00, 0.42, 0.21, 0.18, 0.00, 0.05, 0.00, 1.28, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.706,  0.98,  1, 1.15, 0.01, 0.34, 0.00, 0.00, 1.36, 0.14, 0.00, 0.00, 0.00, 0.54, 0.25, 0.22, 0.00, 0.14, 0.00, 1.40, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.739,  0.98,  1, 1.17, 0.01, 0.33, 0.00, 0.00, 1.33, 0.20, 0.00, 0.00, 0.00, 0.38, 0.10, 0.22, 0.00, 0.25, 0.00, 1.56, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
