frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.38, 0.33, 0.00, 0.00, 0.00, 0.00, 0.58, 0.52, 0.11, 0.14, 0.15, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.00, 0.00, 0.52, 0.00, 0.00, 1.42, 0.48, 0.00, 0.00, 0.01, 0.00, 0.22, 0.55, 0.08, 0.24, 0.19, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.39, 0.58, 0.00, 0.00, 0.09, 0.13, 0.03, 0.58, 0.08, 0.33, 0.22, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.51, 0.00, 0.00, 1.40, 0.61, 0.00, 0.00, 0.19, 0.13, 0.04, 0.43, 0.08, 0.29, 0.12, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 0.47, 0.00, 0.00, 1.27, 0.50, 0.00, 0.00, 0.29, 0.16, 0.04, 0.55, 0.13, 0.27, 0.19, 1.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 0.00, 0.00, 0.42, 0.00, 0.00, 1.32, 0.39, 0.00, 0.00, 0.29, 0.04, 0.10, 0.48, 0.09, 0.22, 0.13, 1.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 1.29, 0.33, 0.00, 0.00, 0.30, 0.10, 0.08, 0.55, 0.15, 0.29, 0.13, 1.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.235,  0.98,  1, 0.00, 0.00, 0.36, 0.00, 0.00, 1.40, 0.28, 0.00, 0.00, 0.25, 0.07, 0.09, 0.47, 0.14, 0.23, 0.01, 1.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.269,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 0.00, 1.45, 0.33, 0.00, 0.00, 0.28, 0.06, 0.03, 0.56, 0.19, 0.25, 0.04, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.47, 0.00, 0.00, 1.54, 0.31, 0.00, 0.00, 0.21, 0.07, 0.04, 0.67, 0.16, 0.19, 0.04, 1.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.49, 0.33, 0.00, 0.00, 0.23, 0.07, 0.14, 0.66, 0.16, 0.14, 0.24, 1.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.370,  0.98,  1, 0.00, 0.00, 0.50, 0.00, 0.00, 1.33, 0.33, 0.00, 0.00, 0.27, 0.07, 0.24, 0.59, 0.14, 0.08, 0.38, 1.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.46, 0.00, 0.00, 1.24, 0.34, 0.00, 0.00, 0.25, 0.00, 0.26, 0.50, 0.09, 0.06, 0.50, 1.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 0.00, 0.00, 0.46, 0.00, 0.00, 1.08, 0.32, 0.00, 0.00, 0.26, 0.00, 0.21, 0.43, 0.07, 0.07, 0.31, 1.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 0.00, 0.00, 0.46, 0.00, 0.00, 1.03, 0.27, 0.00, 0.00, 0.22, 0.04, 0.19, 0.48, 0.07, 0.04, 0.13, 1.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.46, 0.00, 0.00, 1.04, 0.29, 0.00, 0.00, 0.36, 0.04, 0.18, 0.43, 0.08, 0.04, 0.01, 1.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.538,  0.98,  1, 0.00, 0.00, 0.41, 0.00, 0.00, 1.12, 0.35, 0.00, 0.00, 0.43, 0.05, 0.12, 0.51, 0.04, 0.06, 0.11, 2.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
