frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.05, 0.05, 0.66, 0.00, 0.00, 0.00, 0.00, 0.58, 0.82, 1.47, 0.60, 0.00, 0.22, 0.49, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.00, 0.00, 0.07, 0.22, 0.16, 0.87, 0.00, 0.00, 0.00, 0.01, 0.71, 0.71, 1.00, 0.60, 0.00, 0.07, 0.55, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.07, 0.20, 0.20, 0.86, 0.00, 0.00, 0.00, 0.01, 0.83, 0.73, 0.84, 0.56, 0.00, 0.00, 0.48, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.10, 0.20, 0.19, 1.02, 0.00, 0.00, 0.00, 0.00, 0.62, 0.94, 0.79, 0.43, 0.00, 0.00, 0.53, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 0.06, 0.14, 0.20, 0.87, 0.00, 0.00, 0.00, 0.00, 0.53, 1.12, 0.70, 0.44, 0.00, 0.00, 0.43, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.00, 0.00, 0.10, 0.31, 0.20, 1.11, 0.00, 0.00, 0.00, 0.00, 0.89, 1.10, 0.40, 0.53, 0.00, 0.00, 0.65, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.11, 0.29, 0.18, 0.94, 0.00, 0.00, 0.00, 0.00, 1.02, 0.97, 0.55, 0.46, 0.00, 0.00, 0.58, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.00, 0.00, 0.16, 0.38, 0.15, 1.07, 0.00, 0.00, 0.00, 0.00, 0.88, 0.99, 0.76, 0.40, 0.00, 0.00, 0.70, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.00, 0.00, 0.17, 0.25, 0.10, 0.92, 0.00, 0.00, 0.00, 0.00, 0.25, 0.95, 1.04, 0.31, 0.00, 0.00, 0.63, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.12, 0.22, 0.08, 1.02, 0.00, 0.00, 0.00, 0.00, 0.40, 0.86, 0.98, 0.38, 0.00, 0.00, 0.68, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 0.14, 0.22, 0.09, 0.95, 0.00, 0.00, 0.00, 0.00, 0.79, 0.69, 0.66, 0.38, 0.00, 0.00, 0.72, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.370,  0.98,  1, 0.00, 0.00, 0.15, 0.23, 0.08, 0.95, 0.00, 0.00, 0.00, 0.00, 0.86, 0.76, 0.48, 0.31, 0.00, 0.00, 0.72, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.15, 0.17, 0.09, 0.92, 0.00, 0.00, 0.00, 0.00, 0.77, 0.97, 0.45, 0.24, 0.00, 0.00, 0.71, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.437,  0.98,  1, 0.00, 0.00, 0.15, 0.16, 0.04, 1.00, 0.00, 0.00, 0.00, 0.00, 0.78, 1.21, 0.77, 0.30, 0.00, 0.00, 0.53, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.470,  0.98,  1, 0.00, 0.00, 0.20, 0.18, 0.09, 1.26, 0.00, 0.00, 0.00, 0.00, 1.26, 1.22, 0.77, 0.34, 0.00, 0.00, 0.49, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.23, 0.18, 0.13, 1.33, 0.00, 0.00, 0.00, 0.00, 1.10, 0.83, 0.55, 0.30, 0.00, 0.02, 0.42, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.538,  0.98,  1, 0.00, 0.00, 0.16, 0.07, 0.21, 1.24, 0.00, 0.00, 0.00, 0.00, 1.51, 0.56, 0.29, 0.29, 0.00, 0.02, 0.40, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.571,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.22, 1.08, 0.00, 0.00, 0.00, 0.00, 1.28, 0.49, 0.51, 0.28, 0.00, 0.02, 0.36, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.605,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.18, 0.97, 0.00, 0.00, 0.00, 0.00, 1.27, 0.57, 0.53, 0.42, 0.00, 0.00, 0.30, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.638,  0.98,  1, 0.00, 0.00, 0.11, 0.01, 0.17, 1.02, 0.00, 0.00, 0.00, 0.00, 0.56, 0.80, 0.89, 0.45, 0.00, 0.00, 0.35, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.672,  0.98,  1, 0.00, 0.00, 0.18, 0.03, 0.17, 1.01, 0.00, 0.00, 0.00, 0.00, 0.19, 0.86, 0.92, 0.43, 0.00, 0.10, 0.38, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.706,  0.98,  1, 0.00, 0.00, 0.21, 0.03, 0.18, 1.14, 0.00, 0.00, 0.00, 0.00, 0.62, 0.89, 1.15, 0.45, 0.00, 0.10, 0.41, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.739,  0.98,  1, 0.00, 0.00, 0.19, 0.02, 0.16, 1.08, 0.00, 0.00, 0.00, 0.00, 1.07, 0.61, 0.81, 0.42, 0.00, 0.10, 0.39, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.773,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.12, 0.96, 0.00, 0.00, 0.00, 0.00, 1.92, 0.52, 0.58, 0.56, 0.00, 0.00, 0.36, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.806,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.09, 0.89, 0.00, 0.00, 0.00, 0.00, 1.71, 0.60, 0.57, 0.56, 0.00, 0.11, 0.40, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.840,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.05, 0.83, 0.00, 0.00, 0.00, 0.00, 2.17, 0.82, 0.82, 0.70, 0.00, 0.11, 0.51, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.874,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.03, 1.08, 0.00, 0.00, 0.00, 0.00, 1.92, 0.94, 0.98, 0.59, 0.00, 0.11, 0.51, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.907,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.02, 1.11, 0.00, 0.00, 0.00, 0.00, 1.78, 1.01, 1.01, 0.48, 0.00, 0.00, 0.68, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.941,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.01, 1.13, 0.00, 0.00, 0.00, 0.00, 1.04, 1.00, 0.95, 0.23, 0.00, 0.00, 0.72, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
