frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.27, 0.00, 0.92, 0.21, 0.00, 0.00, 0.00, 1.00, 0.93, 1.47, 0.47, 0.75, 0.02, 0.04, 0.20, 0.87, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.32, 0.01, 1.03, 0.11, 0.00, 0.00, 0.00, 1.10, 0.93, 1.53, 0.19, 0.56, 0.01, 0.07, 0.30, 0.92, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.068,  0.98,  1, 0.28, 0.10, 1.09, 0.18, 0.00, 0.00, 0.00, 1.13, 0.94, 1.49, 0.03, 0.38, 0.00, 0.06, 0.28, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.102,  0.98,  1, 0.23, 0.25, 1.15, 0.27, 0.00, 0.00, 0.00, 1.04, 0.97, 1.58, 0.01, 0.34, 0.00, 0.06, 0.18, 0.70, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.135,  0.98,  1, 0.17, 0.30, 1.26, 0.48, 0.00, 0.00, 0.00, 1.03, 0.97, 1.65, 0.00, 0.40, 0.00, 0.03, 0.12, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.169,  0.98,  1, 0.28, 0.39, 1.39, 0.34, 0.00, 0.00, 0.00, 0.96, 0.96, 1.78, 0.00, 0.40, 0.00, 0.04, 0.08, 0.74, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.203,  0.98,  1, 0.30, 0.41, 1.39, 0.31, 0.00, 0.00, 0.00, 0.96, 1.00, 1.78, 0.00, 0.35, 0.00, 0.04, 0.08, 0.76, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.237,  0.98,  1, 0.36, 0.40, 1.28, 0.11, 0.00, 0.00, 0.00, 0.96, 1.02, 1.76, 0.00, 0.27, 0.00, 0.02, 0.10, 0.68, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.271,  0.98,  1, 0.23, 0.23, 1.21, 0.17, 0.00, 0.00, 0.00, 0.98, 1.06, 1.83, 0.00, 0.29, 0.00, 0.02, 0.19, 0.73, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.305,  0.98,  1, 0.18, 0.13, 1.29, 0.11, 0.00, 0.00, 0.00, 0.91, 1.06, 1.78, 0.00, 0.33, 0.00, 0.04, 0.16, 0.86, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.338,  0.98,  1, 0.21, 0.19, 1.38, 0.17, 0.00, 0.00, 0.00, 0.89, 1.02, 1.80, 0.00, 0.33, 0.00, 0.08, 0.15, 0.89, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
