frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.00, 0.00, 0.05, 0.00, 0.01, 0.26, 0.26, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.17, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.07, 0.00, 1.01, 0.00, 0.12, 0.00, 0.00, 0.25, 0.39, 0.00, 0.07, 0.06, 0.00, 0.00, 0.00, 0.18, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.068,  0.98,  1, 0.11, 0.00, 1.04, 0.00, 0.15, 0.00, 0.00, 0.27, 0.46, 0.00, 0.07, 0.06, 0.00, 0.00, 0.00, 0.16, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.102,  0.98,  1, 0.16, 0.00, 1.04, 0.00, 0.16, 0.00, 0.07, 0.30, 0.47, 0.00, 0.05, 0.02, 0.00, 0.00, 0.00, 0.14, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.135,  0.98,  1, 0.15, 0.10, 1.07, 0.00, 0.13, 0.00, 0.09, 0.33, 0.46, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.13, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.169,  0.98,  1, 0.19, 0.10, 1.06, 0.00, 0.10, 0.00, 0.09, 0.31, 0.44, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.17, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.203,  0.98,  1, 0.23, 0.13, 1.12, 0.00, 0.06, 0.00, 0.06, 0.34, 0.41, 0.00, 0.03, 0.00, 0.00, 0.00, 0.01, 0.09, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.237,  0.98,  1, 0.22, 0.03, 1.17, 0.00, 0.07, 0.09, 0.03, 0.36, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.16, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.271,  0.98,  1, 0.19, 0.03, 1.20, 0.00, 0.08, 0.10, 0.03, 0.44, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.15, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.305,  0.98,  1, 0.09, 0.00, 1.18, 0.00, 0.11, 0.10, 0.03, 0.44, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.21, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.338,  0.98,  1, 0.05, 0.00, 1.11, 0.00, 0.11, 0.01, 0.05, 0.47, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.14, 0.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.372,  0.98,  1, 0.00, 0.01, 1.09, 0.00, 0.11, 0.00, 0.05, 0.42, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.15, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.406,  0.98,  1, 0.00, 0.03, 1.08, 0.00, 0.09, 0.00, 0.05, 0.39, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.440,  0.98,  1, 0.07, 0.11, 1.09, 0.00, 0.10, 0.00, 0.04, 0.33, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.66, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.474,  0.98,  1, 0.09, 0.10, 1.09, 0.00, 0.10, 0.00, 0.05, 0.31, 0.35, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.21, 0.60, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.508,  0.98,  1, 0.13, 0.09, 1.16, 0.00, 0.14, 0.00, 0.04, 0.28, 0.35, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.14, 0.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.541,  0.98,  1, 0.12, 0.00, 1.19, 0.00, 0.11, 0.00, 0.04, 0.27, 0.32, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.16, 0.72, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.575,  0.98,  1, 0.16, 0.00, 1.18, 0.00, 0.11, 0.00, 0.03, 0.23, 0.29, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.05, 0.80, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.609,  0.98,  1, 0.13, 0.00, 1.13, 0.00, 0.08, 0.00, 0.02, 0.21, 0.28, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.05, 0.79, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.643,  0.98,  1, 0.09, 0.00, 1.11, 0.00, 0.05, 0.00, 0.00, 0.21, 0.24, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.03, 0.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.677,  0.98,  1, 0.05, 0.00, 1.11, 0.00, 0.04, 0.00, 0.05, 0.25, 0.24, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.01, 0.68, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.711,  0.98,  1, 0.07, 0.00, 1.09, 0.00, 0.03, 0.00, 0.06, 0.25, 0.25, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.08, 0.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.744,  0.98,  1, 0.06, 0.00, 1.11, 0.00, 0.04, 0.00, 0.07, 0.27, 0.29, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.16, 0.78, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0,  0.778,  0.98,  1, 0.04, 0.00, 1.10, 0.00, 0.05, 0.00, 0.02, 0.37, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.85, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0,  0.812,  0.98,  1, 0.07, 0.00, 1.15, 0.00, 0.05, 0.00, 0.02, 0.49, 0.31, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.12, 0.90, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0,  0.846,  0.98,  1, 0.13, 0.00, 1.14, 0.00, 0.04, 0.00, 0.05, 0.51, 0.28, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.18, 0.96, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
