frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.17, 0.10, 0.00, 0.39, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 1.49, 1.29, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.24, 0.14, 0.00, 0.60, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 1.62, 1.16, 0.00, 1.17, 0.00, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.24, 0.11, 0.00, 0.67, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 1.70, 1.09, 0.00, 1.43, 0.00, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.29, 0.25, 0.00, 0.66, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.73, 1.06, 0.00, 1.64, 0.00, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.24, 0.14, 0.00, 0.67, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.62, 1.03, 0.00, 1.66, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.25, 0.20, 0.00, 0.71, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 1.55, 0.98, 0.00, 1.46, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.24, 0.15, 0.00, 0.68, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 1.41, 0.85, 0.03, 1.19, 0.00, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.29, 0.21, 0.00, 0.58, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 1.30, 0.79, 0.07, 1.05, 0.00, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.37, 0.28, 0.00, 0.50, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 1.28, 0.83, 0.07, 1.19, 0.00, 0.45, 0.03, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.39, 0.28, 0.00, 0.44, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 1.48, 0.82, 0.04, 1.39, 0.00, 0.24, 0.07, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
