frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.10, 0.00, 2.30, 0.00, 1.44, 0.00, 0.14, 0.80, 2.03, 2.39, 0.00, 0.00, 0.00, 0.00, 0.06, 0.86, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.040,  0.98,  1, 0.03, 0.00, 2.13, 0.00, 1.38, 0.00, 0.09, 0.91, 2.09, 2.23, 0.00, 0.23, 0.07, 0.00, 0.09, 0.54, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.080,  0.98,  1, 0.00, 0.00, 1.94, 0.00, 1.36, 0.00, 0.06, 0.87, 2.14, 2.22, 0.00, 0.25, 0.07, 0.00, 0.13, 0.35, 0.26, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.120,  0.98,  1, 0.00, 0.00, 1.83, 0.00, 1.33, 0.00, 0.03, 0.88, 2.19, 2.27, 0.00, 0.14, 0.00, 0.00, 0.17, 0.49, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.160,  0.98,  1, 0.00, 0.00, 1.79, 0.00, 1.35, 0.00, 0.01, 0.87, 2.20, 2.24, 0.00, 0.16, 0.00, 0.00, 0.27, 0.40, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.75, 0.00, 1.34, 0.00, 0.00, 0.91, 2.22, 2.15, 0.00, 0.27, 0.00, 0.00, 0.27, 0.45, 0.16, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.240,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 1.31, 0.00, 0.00, 0.88, 2.15, 1.99, 0.00, 0.32, 0.00, 0.04, 0.29, 0.28, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.280,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 1.24, 0.00, 0.00, 0.83, 2.15, 2.00, 0.00, 0.25, 0.00, 0.04, 0.35, 0.35, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.320,  0.98,  1, 0.00, 0.00, 1.83, 0.00, 1.22, 0.00, 0.00, 0.83, 2.14, 1.89, 0.00, 0.12, 0.00, 0.04, 0.60, 0.24, 0.40, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.360,  0.98,  1, 0.00, 0.00, 1.87, 0.00, 1.14, 0.00, 0.00, 0.83, 2.10, 1.95, 0.00, 0.00, 0.00, 0.00, 0.80, 0.32, 0.53, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
