frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.09, 0.00, 1.39, 0.00, 0.89, 0.00, 0.00, 1.50, 1.95, 1.60, 0.57, 0.26, 0.00, 0.02, 0.00, 0.49, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.040,  0.98,  1, 0.07, 0.00, 1.41, 0.00, 0.92, 0.00, 0.04, 1.25, 1.98, 1.44, 0.35, 0.18, 0.00, 0.13, 0.01, 0.63, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.080,  0.98,  1, 0.04, 0.00, 1.34, 0.22, 0.87, 0.00, 0.04, 1.10, 2.02, 1.27, 0.20, 0.11, 0.00, 0.27, 0.01, 0.65, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.120,  0.98,  1, 0.03, 0.00, 1.16, 0.41, 0.83, 0.00, 0.00, 1.08, 2.09, 1.22, 0.11, 0.02, 0.00, 0.35, 0.08, 0.54, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.160,  0.98,  1, 0.00, 0.00, 1.10, 0.53, 0.82, 0.00, 0.00, 1.02, 2.11, 1.12, 0.13, 0.02, 0.00, 0.40, 0.11, 0.34, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.96, 0.55, 0.88, 0.00, 0.00, 0.96, 2.07, 1.18, 0.16, 0.12, 0.00, 0.43, 0.25, 0.18, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.240,  0.98,  1, 0.07, 0.00, 1.07, 0.51, 0.93, 0.00, 0.00, 1.01, 2.07, 1.14, 0.13, 0.23, 0.00, 0.44, 0.30, 0.21, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.280,  0.98,  1, 0.16, 0.00, 0.99, 0.40, 0.93, 0.00, 0.00, 1.15, 2.06, 1.23, 0.23, 0.32, 0.00, 0.37, 0.32, 0.41, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.320,  0.98,  1, 0.16, 0.00, 1.14, 0.16, 0.95, 0.00, 0.00, 1.25, 2.14, 1.39, 0.25, 0.37, 0.00, 0.26, 0.24, 0.61, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.360,  0.98,  1, 0.09, 0.00, 1.13, 0.00, 0.97, 0.00, 0.00, 1.28, 2.15, 1.45, 0.25, 0.26, 0.00, 0.11, 0.22, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
