frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.01, 0.20, 2.45, 0.24, 0.57, 0.79, 0.00, 0.00, 0.00, 0.70, 0.00, 0.91, 0.04, 1.29, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.61, 0.71, 2.44, 0.48, 0.51, 0.29, 0.06, 0.00, 0.00, 0.55, 0.04, 1.27, 0.03, 1.61, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.88,  1, 1.73, 1.71, 2.47, 0.60, 0.37, 0.02, 0.09, 0.00, 0.00, 0.32, 0.04, 1.92, 0.01, 1.64, 0.02, 0.07, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.88,  1, 2.46, 2.16, 2.37, 0.46, 0.18, 0.00, 0.09, 0.00, 0.00, 0.00, 0.30, 2.45, 0.24, 1.51, 0.00, 0.07, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.88,  1, 1.86, 1.56, 2.20, 0.20, 0.05, 0.33, 0.12, 0.00, 0.00, 0.01, 0.44, 2.34, 0.51, 1.35, 0.00, 0.09, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.88,  1, 0.73, 0.50, 1.79, 0.00, 0.00, 0.35, 0.14, 0.00, 0.00, 0.34, 0.44, 1.59, 0.51, 1.46, 0.28, 0.02, 0.41, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
7,  0,  0.605,  0.88,  1, 0.00, 0.05, 1.73, 0.00, 0.00, 0.35, 0.14, 0.00, 0.00, 0.40, 0.14, 0.96, 0.27, 1.39, 0.55, 0.02, 0.41, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00
8,  0,  0.706,  0.98,  1, 0.00, 0.00, 1.79, 0.00, 0.00, 0.02, 0.05, 0.00, 0.00, 0.47, 0.00, 0.57, 0.00, 0.98, 0.77, 0.03, 0.20, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
9,  0,  0.806,  0.93,  1, 0.00, 0.00, 2.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.55, 0.16, 0.44, 0.97, 0.15, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
10,  0,  0.907,  0.93,  1, 0.02, 0.01, 1.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.61, 0.28, 0.20, 1.14, 0.29, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
