frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.32, 1.49, 0.00, 0.32, 0.00, 0.00, 0.15, 0.00, 0.90, 0.00, 0.00, 0.00, 0.27, 1.13, 0.10, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.06, 0.11, 1.26, 0.00, 0.28, 0.00, 0.00, 0.05, 0.00, 0.36, 0.00, 0.10, 0.00, 0.56, 0.74, 0.17, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.32, 0.00, 1.16, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.15, 0.00, 0.54, 0.60, 0.64, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
4,  0,  0.302,  0.93,  1, 0.79, 0.04, 1.27, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.23, 0.55, 0.96, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
5,  0,  0.403,  0.98,  1, 0.79, 0.04, 1.28, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.07, 0.02, 0.30, 0.87, 1.23, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.53, 0.04, 1.09, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.06, 0.16, 0.68, 0.73, 1.24, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.05, 0.00, 0.73, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.09, 0.16, 1.09, 0.79, 1.50, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 0.12, 0.01, 0.67, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.14, 1.36, 0.57, 1.39, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
9,  0,  0.806,  0.88,  1, 0.47, 0.05, 0.78, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 1.13, 0.62, 1.05, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
10,  0,  0.907,  0.93,  1, 0.74, 0.05, 1.11, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.01, 0.78, 0.34, 0.58, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
