frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.08, 0.00, 0.47, 0.00, 0.01, 0.56, 0.07, 0.03, 0.74, 0.30, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.03, 0.00, 0.51, 0.00, 0.01, 0.27, 0.07, 0.03, 0.72, 0.21, 0.00, 0.00, 0.04, 0.00, 0.59, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.09, 0.00, 0.60, 0.00, 0.04, 0.08, 0.04, 0.02, 0.75, 0.24, 0.04, 0.10, 0.04, 0.00, 0.52, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.101,  0.98,  1, 0.20, 0.00, 0.69, 0.00, 0.09, 0.08, 0.04, 0.03, 0.77, 0.24, 0.04, 0.26, 0.00, 0.00, 0.48, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.134,  0.98,  1, 0.30, 0.00, 0.70, 0.00, 0.10, 0.07, 0.00, 0.01, 0.81, 0.25, 0.04, 0.26, 0.00, 0.00, 0.71, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.168,  0.98,  1, 0.32, 0.00, 0.66, 0.07, 0.07, 0.07, 0.00, 0.01, 0.79, 0.12, 0.10, 0.17, 0.00, 0.00, 0.76, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.202,  0.98,  1, 0.32, 0.02, 0.56, 0.09, 0.02, 0.07, 0.00, 0.00, 0.78, 0.09, 0.10, 0.01, 0.03, 0.00, 0.65, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.33, 0.02, 0.56, 0.14, 0.00, 0.00, 0.00, 0.06, 0.78, 0.10, 0.10, 0.01, 0.03, 0.00, 0.45, 0.12, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.34, 0.02, 0.58, 0.23, 0.00, 0.12, 0.00, 0.06, 0.79, 0.15, 0.00, 0.00, 0.03, 0.00, 0.42, 0.06, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.30, 0.00, 0.58, 0.21, 0.00, 0.18, 0.00, 0.06, 0.76, 0.15, 0.00, 0.00, 0.01, 0.00, 0.44, 0.00, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.336,  0.98,  1, 0.33, 0.02, 0.54, 0.16, 0.00, 0.27, 0.00, 0.00, 0.69, 0.10, 0.02, 0.00, 0.01, 0.00, 0.52, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
