frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.10, 0.35, 0.00, 0.00, 0.05, 0.68, 0.06, 0.00, 0.58, 0.27, 0.40, 0.25, 0.00, 0.00, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.10, 0.39, 0.02, 0.00, 0.12, 0.59, 0.19, 0.00, 0.53, 0.09, 0.13, 0.40, 0.03, 0.00, 0.00, 0.63, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.12, 0.47, 0.06, 0.00, 0.18, 0.55, 0.23, 0.00, 0.52, 0.00, 0.07, 0.53, 0.16, 0.00, 0.00, 0.68, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.19, 0.52, 0.17, 0.00, 0.21, 0.71, 0.21, 0.00, 0.59, 0.00, 0.07, 0.50, 0.16, 0.00, 0.00, 0.67, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 0.18, 0.52, 0.16, 0.00, 0.16, 0.71, 0.11, 0.00, 0.59, 0.00, 0.07, 0.63, 0.17, 0.00, 0.00, 0.71, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 0.15, 0.49, 0.12, 0.00, 0.10, 0.72, 0.06, 0.00, 0.58, 0.00, 0.00, 0.63, 0.04, 0.00, 0.00, 0.70, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 0.15, 0.48, 0.00, 0.00, 0.07, 0.57, 0.03, 0.00, 0.51, 0.02, 0.00, 0.61, 0.04, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.235,  0.98,  1, 0.22, 0.45, 0.00, 0.00, 0.06, 0.52, 0.03, 0.00, 0.52, 0.02, 0.00, 0.57, 0.00, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.269,  0.98,  1, 0.35, 0.39, 0.09, 0.01, 0.03, 0.46, 0.02, 0.00, 0.58, 0.06, 0.11, 0.54, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 0.35, 0.39, 0.23, 0.01, 0.02, 0.44, 0.00, 0.00, 0.63, 0.06, 0.15, 0.55, 0.00, 0.00, 0.01, 0.67, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 0.33, 0.36, 0.23, 0.01, 0.02, 0.57, 0.00, 0.00, 0.66, 0.06, 0.15, 0.61, 0.00, 0.00, 0.01, 0.63, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.370,  0.98,  1, 0.23, 0.31, 0.14, 0.00, 0.07, 0.62, 0.00, 0.00, 0.68, 0.16, 0.13, 0.68, 0.01, 0.03, 0.01, 0.71, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 0.24, 0.41, 0.00, 0.00, 0.11, 0.73, 0.00, 0.00, 0.73, 0.34, 0.10, 0.72, 0.01, 0.08, 0.01, 0.72, 0.76, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 0.15, 0.39, 0.01, 0.00, 0.17, 0.69, 0.00, 0.00, 0.72, 0.38, 0.10, 0.74, 0.01, 0.17, 0.01, 0.63, 0.72, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 0.15, 0.49, 0.11, 0.03, 0.17, 0.97, 0.00, 0.00, 0.70, 0.35, 0.11, 0.65, 0.00, 0.23, 0.01, 0.44, 0.79, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 0.07, 0.39, 0.11, 0.03, 0.18, 0.98, 0.01, 0.00, 0.65, 0.31, 0.10, 0.62, 0.00, 0.25, 0.00, 0.35, 0.78, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.538,  0.98,  1, 0.09, 0.39, 0.12, 0.03, 0.19, 1.10, 0.05, 0.00, 0.67, 0.39, 0.11, 0.53, 0.00, 0.21, 0.00, 0.37, 0.83, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.571,  0.98,  1, 0.11, 0.33, 0.02, 0.01, 0.21, 0.96, 0.06, 0.00, 0.66, 0.40, 0.03, 0.57, 0.04, 0.15, 0.00, 0.36, 0.74, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.605,  0.98,  1, 0.14, 0.37, 0.02, 0.00, 0.25, 0.90, 0.06, 0.00, 0.69, 0.27, 0.04, 0.55, 0.06, 0.10, 0.00, 0.34, 0.72, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.638,  0.98,  1, 0.13, 0.37, 0.00, 0.00, 0.28, 0.92, 0.08, 0.00, 0.70, 0.38, 0.03, 0.51, 0.13, 0.08, 0.01, 0.35, 0.76, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
