frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.78, 0.00, 0.10, 0.00, 0.00, 1.00, 1.02, 1.38, 0.03, 0.94, 0.80, 0.28, 0.00, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.040,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 0.16, 0.00, 0.00, 1.07, 1.02, 1.38, 0.10, 1.03, 0.82, 0.36, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.080,  0.98,  1, 0.00, 0.00, 0.79, 0.00, 0.14, 0.00, 0.00, 1.14, 1.04, 1.31, 0.09, 1.03, 0.73, 0.45, 0.00, 0.89, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.120,  0.98,  1, 0.00, 0.00, 0.82, 0.00, 0.20, 0.08, 0.00, 1.12, 1.06, 1.20, 0.05, 1.01, 0.65, 0.51, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.160,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.22, 0.13, 0.00, 1.18, 1.07, 1.18, 0.00, 0.95, 0.56, 0.56, 0.00, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 0.27, 0.17, 0.00, 1.11, 1.04, 1.11, 0.01, 0.96, 0.53, 0.55, 0.00, 0.81, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.240,  0.98,  1, 0.00, 0.00, 0.97, 0.00, 0.19, 0.28, 0.00, 1.00, 1.02, 1.18, 0.08, 0.85, 0.40, 0.53, 0.00, 0.92, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.280,  0.98,  1, 0.00, 0.00, 0.90, 0.00, 0.19, 0.32, 0.00, 0.93, 1.01, 1.14, 0.08, 0.79, 0.41, 0.55, 0.00, 0.92, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.320,  0.98,  1, 0.00, 0.00, 0.91, 0.00, 0.24, 0.46, 0.00, 0.90, 1.02, 1.22, 0.06, 0.66, 0.42, 0.56, 0.00, 0.92, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.360,  0.98,  1, 0.00, 0.00, 0.87, 0.00, 0.31, 0.42, 0.00, 0.85, 0.99, 1.26, 0.00, 0.59, 0.50, 0.49, 0.00, 0.91, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.400,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.35, 0.42, 0.00, 0.92, 0.94, 1.43, 0.00, 0.54, 0.42, 0.45, 0.00, 0.94, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.440,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.38, 0.45, 0.00, 0.93, 0.95, 1.49, 0.00, 0.51, 0.38, 0.41, 0.00, 0.95, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.480,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.44, 0.47, 0.00, 1.08, 0.99, 1.45, 0.00, 0.52, 0.31, 0.49, 0.00, 0.96, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
