frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.32, 1.18, 0.00, 0.00, 1.12, 0.05, 0.00, 0.00, 0.57, 0.00, 0.44, 0.00, 0.00, 0.78, 0.43, 1.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.067,  0.98,  1, 0.00, 0.16, 1.20, 0.00, 0.00, 0.91, 0.02, 0.00, 0.00, 0.49, 0.15, 0.65, 0.00, 0.00, 0.75, 0.41, 1.27, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.135,  0.98,  1, 0.01, 0.05, 1.12, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.44, 0.25, 0.78, 0.00, 0.00, 0.59, 0.42, 1.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.202,  0.98,  1, 0.01, 0.00, 0.98, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.37, 0.24, 0.67, 0.00, 0.00, 0.65, 0.40, 1.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.269,  0.98,  1, 0.16, 0.08, 0.91, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 0.25, 0.22, 0.68, 0.00, 0.00, 0.62, 0.50, 1.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.337,  0.98,  1, 0.25, 0.30, 0.85, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.17, 0.20, 0.60, 0.00, 0.00, 0.68, 0.54, 1.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.404,  0.98,  1, 0.35, 0.43, 0.94, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.15, 0.20, 0.61, 0.02, 0.00, 0.58, 0.52, 1.08, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.472,  0.98,  1, 0.32, 0.42, 1.01, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.18, 0.17, 0.55, 0.02, 0.00, 0.56, 0.38, 1.11, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.539,  0.98,  1, 0.30, 0.20, 1.15, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.23, 0.16, 0.55, 0.12, 0.00, 0.53, 0.29, 1.23, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.606,  0.98,  1, 0.32, 0.22, 1.16, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.22, 0.18, 0.59, 0.11, 0.00, 0.56, 0.34, 1.24, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
