frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.20, 0.14, 0.00, 0.52, 0.00, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.89, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.067,  0.93,  1, 0.00, 0.00, 1.23, 0.17, 0.00, 0.72, 0.00, 0.00, 0.00, 0.86, 0.00, 0.02, 0.00, 0.16, 0.00, 0.00, 0.47, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.135,  0.98,  1, 0.18, 0.00, 1.26, 0.13, 0.00, 1.04, 0.00, 0.00, 0.00, 0.99, 0.00, 0.03, 0.06, 0.14, 0.00, 0.03, 0.76, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.202,  0.98,  1, 0.38, 0.00, 1.24, 0.03, 0.00, 1.39, 0.00, 0.00, 0.00, 1.17, 0.00, 0.08, 0.06, 0.00, 0.00, 0.09, 1.04, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.269,  0.98,  1, 0.67, 0.00, 1.37, 0.00, 0.00, 1.79, 0.00, 0.00, 0.00, 1.33, 0.00, 0.15, 0.07, 0.00, 0.00, 0.14, 1.29, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.337,  0.98,  1, 0.83, 0.00, 1.57, 0.00, 0.00, 1.99, 0.00, 0.00, 0.00, 1.45, 0.00, 0.21, 0.07, 0.00, 0.00, 0.17, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.404,  0.98,  1, 0.91, 0.00, 1.79, 0.00, 0.00, 1.91, 0.00, 0.00, 0.00, 1.52, 0.00, 0.22, 0.07, 0.00, 0.00, 0.12, 0.97, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.472,  0.98,  1, 0.82, 0.00, 1.87, 0.00, 0.00, 1.78, 0.00, 0.00, 0.00, 1.54, 0.00, 0.18, 0.13, 0.00, 0.00, 0.07, 0.84, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.539,  0.98,  1, 0.64, 0.00, 1.83, 0.00, 0.00, 1.64, 0.00, 0.00, 0.00, 1.39, 0.00, 0.20, 0.08, 0.00, 0.00, 0.01, 0.75, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.606,  0.98,  1, 0.48, 0.00, 1.70, 0.00, 0.00, 1.56, 0.00, 0.00, 0.00, 1.36, 0.00, 0.23, 0.11, 0.00, 0.00, 0.00, 0.65, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
