frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.43, 0.16, 0.00, 1.25, 0.55, 0.37, 0.07, 2.02, 0.41, 0.35, 0.00, 0.54, 0.21, 0.47, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.00, 0.00, 1.03, 0.05, 0.00, 0.92, 0.40, 0.47, 0.09, 2.04, 0.20, 0.29, 0.03, 0.29, 0.24, 0.41, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.88, 0.00, 0.00, 0.69, 0.32, 0.34, 0.07, 1.89, 0.06, 0.17, 0.03, 0.13, 0.17, 0.39, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.69, 0.27, 0.09, 0.04, 1.85, 0.00, 0.14, 0.00, 0.15, 0.02, 0.50, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.00, 0.79, 0.24, 0.00, 0.00, 1.91, 0.00, 0.01, 0.00, 0.15, 0.02, 0.82, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.00, 1.00, 0.20, 0.00, 0.00, 2.08, 0.00, 0.01, 0.00, 0.18, 0.05, 1.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.00, 0.00, 0.61, 0.01, 0.00, 1.12, 0.21, 0.00, 0.00, 2.10, 0.01, 0.05, 0.00, 0.16, 0.09, 1.21, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
8,  0,  0.705,  0.98,  1, 0.00, 0.00, 0.82, 0.01, 0.00, 1.22, 0.21, 0.00, 0.00, 2.11, 0.01, 0.08, 0.00, 0.13, 0.19, 1.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
9,  0,  0.806,  0.98,  1, 0.00, 0.00, 1.13, 0.01, 0.00, 1.18, 0.15, 0.00, 0.00, 2.15, 0.01, 0.15, 0.00, 0.11, 0.45, 1.30, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.00, 0.00, 1.27, 0.00, 0.00, 1.21, 0.09, 0.00, 0.00, 2.16, 0.00, 0.30, 0.00, 0.10, 0.56, 1.30, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
