frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.16, 0.12, 0.00, 0.00, 0.34, 1.61, 0.00, 0.56, 1.32, 2.75, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 1.05, 0.10, 0.00, 0.00, 0.33, 1.61, 0.00, 0.93, 1.22, 2.82, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.82, 0.06, 0.00, 0.00, 0.28, 1.47, 0.00, 0.79, 1.13, 2.61, 0.00, 0.31, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.63, 0.00, 0.00, 0.00, 0.28, 1.31, 0.00, 0.40, 1.08, 2.36, 0.00, 0.15, 0.00, 0.00, 0.01, 0.26, 0.03, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.48, 0.00, 0.00, 0.00, 0.23, 1.16, 0.00, 0.19, 1.09, 2.14, 0.00, 0.22, 0.00, 0.00, 0.01, 0.34, 0.03, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.52, 0.00, 0.00, 0.00, 0.23, 1.14, 0.00, 0.32, 1.11, 2.20, 0.00, 0.40, 0.00, 0.00, 0.01, 0.35, 0.09, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.70, 0.03, 0.00, 0.00, 0.31, 0.98, 0.00, 0.32, 1.21, 2.03, 0.00, 0.32, 0.00, 0.00, 0.00, 0.20, 0.12, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 1.13, 0.48, 0.00, 0.00, 0.28, 0.88, 0.00, 0.16, 1.17, 1.88, 0.00, 0.18, 0.04, 0.00, 0.00, 0.23, 0.12, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.806,  0.98,  1, 1.56, 1.06, 0.20, 0.00, 0.42, 0.73, 0.00, 0.00, 1.34, 2.04, 0.00, 0.00, 0.04, 0.00, 0.00, 0.88, 0.18, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.907,  0.77,  1, 1.75, 1.55, 0.28, 0.02, 0.26, 0.55, 0.00, 0.00, 1.46, 2.21, 0.31, 0.79, 0.04, 0.00, 0.07, 2.49, 0.12, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
