frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.16, 0.00, 1.61, 0.00, 0.15, 0.00, 0.00, 2.04, 0.31, 2.21, 0.00, 0.38, 0.00, 0.00, 0.76, 0.00, 0.56, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.042,  0.98,  1, 0.11, 0.00, 1.77, 0.00, 0.14, 0.00, 0.00, 2.08, 0.27, 2.22, 0.00, 0.42, 0.00, 0.00, 0.97, 0.00, 0.71, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
3,  0,  0.083,  0.98,  1, 0.06, 0.00, 1.71, 0.00, 0.16, 0.00, 0.00, 2.11, 0.26, 2.18, 0.01, 0.50, 0.00, 0.00, 1.07, 0.00, 0.84, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
4,  0,  0.125,  0.98,  1, 0.18, 0.00, 1.59, 0.00, 0.24, 0.00, 0.00, 2.16, 0.28, 2.15, 0.01, 0.43, 0.00, 0.00, 1.16, 0.04, 0.78, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
5,  0,  0.167,  0.98,  1, 0.16, 0.00, 1.64, 0.00, 0.29, 0.00, 0.00, 2.07, 0.29, 2.04, 0.01, 0.48, 0.00, 0.00, 1.02, 0.04, 0.98, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
6,  0,  0.209,  0.98,  1, 0.16, 0.00, 1.81, 0.00, 0.34, 0.00, 0.00, 2.08, 0.27, 1.97, 0.00, 0.47, 0.05, 0.00, 0.88, 0.04, 0.87, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
7,  0,  0.250,  0.98,  1, 0.09, 0.00, 1.96, 0.00, 0.25, 0.00, 0.00, 2.14, 0.24, 1.74, 0.00, 0.57, 0.05, 0.00, 0.60, 0.00, 1.09, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.292,  0.98,  1, 0.05, 0.00, 1.72, 0.00, 0.14, 0.00, 0.00, 2.28, 0.20, 1.94, 0.00, 0.74, 0.05, 0.00, 0.41, 0.00, 0.92, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.334,  0.98,  1, 0.06, 0.00, 1.52, 0.00, 0.03, 0.00, 0.00, 2.35, 0.17, 2.12, 0.00, 0.84, 0.06, 0.00, 0.25, 0.00, 1.14, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.375,  0.98,  1, 0.01, 0.00, 1.40, 0.00, 0.00, 0.00, 0.00, 2.39, 0.07, 2.41, 0.00, 0.86, 0.08, 0.00, 0.11, 0.00, 0.87, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
