frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 1.06, 0.20, 0.00, 0.45, 0.00, 0.00, 1.98, 0.16, 2.20, 0.00, 1.01, 0.07, 0.00, 0.44, 0.34, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.042,  0.98,  1, 0.22, 0.71, 0.31, 0.00, 0.48, 0.00, 0.03, 2.02, 0.11, 2.47, 0.00, 0.74, 0.20, 0.03, 0.64, 0.36, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.083,  0.98,  1, 0.22, 0.36, 0.42, 0.00, 0.44, 0.00, 0.03, 1.89, 0.18, 2.31, 0.00, 0.83, 0.18, 0.03, 0.70, 0.61, 0.02, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.125,  0.98,  1, 0.16, 0.14, 0.47, 0.00, 0.39, 0.00, 0.00, 1.83, 0.34, 2.04, 0.00, 1.00, 0.05, 0.00, 0.57, 0.95, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.167,  0.98,  1, 0.04, 0.03, 0.47, 0.00, 0.28, 0.00, 0.00, 1.72, 0.38, 1.73, 0.00, 1.44, 0.08, 0.04, 0.35, 0.97, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.209,  0.98,  1, 0.04, 0.11, 0.41, 0.00, 0.25, 0.00, 0.00, 1.84, 0.30, 1.69, 0.00, 1.66, 0.25, 0.09, 0.28, 1.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.250,  0.98,  1, 0.45, 0.45, 0.62, 0.00, 0.15, 0.00, 0.00, 2.05, 0.14, 2.02, 0.00, 1.52, 0.37, 0.09, 0.69, 1.21, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.292,  0.98,  1, 0.51, 0.42, 0.71, 0.16, 0.07, 0.00, 0.00, 2.05, 0.04, 2.14, 0.00, 1.36, 0.46, 0.09, 1.17, 1.31, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
9,  0,  0.334,  0.98,  1, 0.68, 0.34, 0.83, 0.25, 0.00, 0.00, 0.00, 2.03, 0.00, 2.17, 0.00, 0.98, 0.34, 0.05, 1.62, 1.10, 0.91, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
10,  0,  0.375,  0.98,  1, 0.45, 0.26, 0.68, 0.27, 0.04, 0.00, 0.00, 1.94, 0.00, 1.87, 0.00, 0.87, 0.36, 0.11, 1.76, 1.20, 1.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
11,  0,  0.417,  0.98,  1, 0.75, 0.39, 0.88, 0.24, 0.06, 0.00, 0.00, 1.97, 0.00, 1.84, 0.00, 0.75, 0.34, 0.07, 1.90, 1.40, 0.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
12,  0,  0.459,  0.98,  1, 0.98, 0.39, 1.00, 0.26, 0.08, 0.00, 0.00, 1.99, 0.00, 1.85, 0.00, 0.67, 0.40, 0.06, 1.97, 1.68, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
13,  0,  0.500,  0.98,  1, 0.87, 0.13, 0.96, 0.38, 0.08, 0.00, 0.00, 2.37, 0.00, 2.00, 0.00, 0.69, 0.49, 0.06, 1.89, 1.66, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
14,  0,  0.542,  0.98,  1, 0.56, 0.00, 0.68, 0.40, 0.08, 0.00, 0.00, 2.75, 0.00, 2.16, 0.00, 0.67, 0.50, 0.13, 1.82, 1.77, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
