frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.54, 2.76, 1.78, 0.31, 2.34, 3.53, 0.87, 0.60, 0.15, 0.00, 1.14, 1.05, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2,  0,  0.034,  0.98,  1, 0.00, 0.00, 0.13, 0.28, 2.76, 1.81, 0.30, 2.32, 3.45, 0.86, 1.38, 0.49, 0.25, 0.99, 1.49, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.13, 0.16, 2.80, 1.75, 0.33, 2.33, 3.40, 1.05, 1.54, 0.44, 0.37, 0.91, 1.79, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.00, 0.09, 2.76, 1.85, 0.32, 2.41, 3.42, 1.31, 1.24, 0.34, 0.32, 0.88, 1.85, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 0.07, 0.07, 2.69, 1.56, 0.20, 2.31, 3.47, 1.50, 1.10, 0.39, 0.19, 1.03, 1.95, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 2.60, 1.63, 0.13, 2.23, 3.50, 1.43, 1.31, 0.54, 0.08, 1.08, 1.89, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 2.61, 1.75, 0.10, 2.11, 3.50, 1.27, 1.51, 0.58, 0.08, 0.99, 1.79, 0.42, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
8,  0,  0.235,  0.98,  1, 0.00, 0.00, 0.17, 0.09, 2.67, 1.98, 0.15, 1.93, 3.54, 1.22, 1.34, 0.61, 0.03, 0.92, 1.94, 0.41, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9,  0,  0.269,  0.98,  1, 0.00, 0.00, 0.10, 0.09, 2.74, 2.18, 0.20, 2.01, 3.62, 1.48, 0.97, 0.65, 0.03, 0.87, 1.96, 0.29, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.13, 0.09, 2.91, 2.35, 0.18, 2.11, 3.83, 1.70, 0.61, 0.56, 0.03, 0.95, 2.04, 0.45, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
