frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.56, 0.00, 1.30, 1.05, 0.18, 1.04, 1.52, 2.48, 1.14, 0.60, 0.29, 0.00, 0.30, 0.00, 2.51, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.034,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 1.07, 1.07, 0.06, 1.23, 1.33, 2.26, 0.52, 0.83, 0.19, 0.00, 0.10, 0.00, 2.74, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.81, 0.00, 0.89, 1.06, 0.09, 1.31, 1.16, 2.14, 0.14, 0.86, 0.09, 0.00, 0.00, 0.00, 2.71, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.77, 0.99, 0.12, 1.23, 1.05, 2.13, 0.05, 0.94, 0.00, 0.00, 0.00, 0.00, 2.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.134,  0.98,  1, 0.00, 0.00, 1.01, 0.00, 0.77, 0.89, 0.12, 1.21, 1.04, 2.05, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 2.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.168,  0.98,  1, 0.00, 0.00, 1.04, 0.00, 0.70, 1.02, 0.03, 1.25, 1.08, 1.81, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 1.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.202,  0.98,  1, 0.00, 0.00, 1.05, 0.00, 0.67, 1.04, 0.00, 1.43, 1.12, 1.66, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 1.58, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.235,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.58, 1.24, 0.00, 1.45, 1.09, 1.63, 0.05, 1.07, 0.00, 0.00, 0.00, 0.02, 1.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.269,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.58, 1.17, 0.00, 1.34, 1.07, 1.85, 0.19, 1.05, 0.01, 0.00, 0.00, 0.02, 0.58, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.59, 0.00, 0.49, 1.16, 0.00, 1.15, 1.05, 1.86, 0.19, 0.93, 0.01, 0.00, 0.00, 0.04, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.336,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.48, 1.17, 0.00, 0.95, 1.00, 1.86, 0.22, 0.98, 0.01, 0.00, 0.00, 0.06, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.370,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.45, 1.12, 0.00, 0.91, 0.89, 1.68, 0.09, 0.95, 0.07, 0.00, 0.00, 0.22, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 0.43, 1.22, 0.00, 0.85, 0.88, 1.69, 0.11, 0.93, 0.10, 0.00, 0.00, 0.23, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.437,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.38, 1.25, 0.00, 0.87, 0.85, 1.47, 0.16, 0.83, 0.10, 0.03, 0.00, 0.18, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.470,  0.98,  1, 0.00, 0.00, 0.64, 0.00, 0.34, 1.26, 0.00, 0.83, 0.91, 1.29, 0.23, 0.92, 0.08, 0.03, 0.00, 0.02, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.62, 0.00, 0.33, 1.12, 0.00, 0.77, 0.79, 1.17, 0.20, 1.00, 0.05, 0.03, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.538,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.40, 1.16, 0.00, 0.84, 0.87, 1.26, 0.07, 0.93, 0.05, 0.00, 0.00, 0.12, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.571,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.40, 1.14, 0.00, 0.80, 0.82, 1.45, 0.28, 1.02, 0.08, 0.03, 0.00, 0.16, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
