frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.69, 2.19, 0.00, 0.86, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.68, 2.65, 0.00, 0.87, 0.00, 0.07, 0.13, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.201,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.06, 0.68, 2.93, 0.00, 0.91, 0.00, 0.01, 0.25, 0.03, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.59, 3.11, 0.00, 0.84, 0.00, 0.01, 0.29, 0.18, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.43, 3.03, 0.00, 0.86, 0.00, 0.00, 0.21, 0.28, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.07, 0.00, 0.05, 0.31, 3.06, 0.00, 0.79, 0.00, 0.00, 0.09, 0.38, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.604,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.07, 0.00, 0.04, 0.23, 2.82, 0.00, 0.85, 0.00, 0.02, 0.00, 0.26, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.705,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.07, 0.00, 0.04, 0.13, 2.56, 0.00, 0.63, 0.00, 0.02, 0.10, 0.61, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.806,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.02, 2.48, 0.00, 0.38, 0.00, 0.02, 0.31, 1.09, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.907,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 2.72, 0.00, 0.09, 0.00, 0.00, 0.36, 1.64, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
11,  0,  1.007,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 2.84, 0.00, 0.00, 0.00, 0.00, 0.34, 1.93, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
12,  0,  1.108,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 2.69, 0.00, 0.00, 0.00, 0.00, 0.14, 2.07, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
13,  0,  1.209,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 2.57, 0.00, 0.00, 0.00, 0.00, 0.18, 2.39, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
14,  0,  1.310,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.06, 2.57, 0.00, 0.00, 0.00, 0.18, 0.20, 2.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
15,  0,  1.410,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.16, 0.00, 0.25, 2.54, 0.03, 0.19, 0.00, 0.37, 0.25, 1.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00
16,  0,  1.511,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.02, 0.00, 0.45, 2.38, 0.08, 0.46, 0.06, 0.48, 0.17, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
17,  0,  1.612,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.58, 2.26, 0.08, 0.64, 0.06, 0.45, 0.07, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
18,  0,  1.713,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.61, 2.23, 0.14, 0.70, 0.06, 0.42, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
