frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.59, 0.03, 0.39, 0.00, 0.04, 0.00, 0.00, 0.93, 1.01, 1.33, 0.47, 0.00, 0.00, 0.00, 0.00, 0.05, 0.23, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.040,  0.98,  1, 0.44, 0.03, 0.42, 0.00, 0.01, 0.00, 0.00, 0.69, 0.93, 1.07, 0.42, 0.00, 0.00, 0.00, 0.02, 0.09, 0.38, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.080,  0.98,  1, 0.38, 0.14, 0.56, 0.00, 0.00, 0.00, 0.00, 0.61, 0.88, 0.94, 0.39, 0.00, 0.00, 0.00, 0.01, 0.09, 0.44, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.120,  0.98,  1, 0.34, 0.14, 0.67, 0.00, 0.00, 0.00, 0.00, 0.54, 0.86, 1.02, 0.24, 0.04, 0.00, 0.00, 0.06, 0.21, 0.55, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.160,  0.98,  1, 0.38, 0.15, 0.76, 0.00, 0.00, 0.00, 0.00, 0.62, 0.83, 1.09, 0.13, 0.04, 0.00, 0.00, 0.09, 0.33, 0.60, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.200,  0.98,  1, 0.34, 0.03, 0.78, 0.00, 0.00, 0.00, 0.00, 0.64, 0.82, 1.11, 0.00, 0.04, 0.02, 0.00, 0.09, 0.35, 0.59, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.240,  0.98,  1, 0.48, 0.08, 0.72, 0.00, 0.00, 0.00, 0.00, 0.58, 0.83, 1.11, 0.00, 0.05, 0.02, 0.00, 0.04, 0.27, 0.59, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.280,  0.98,  1, 0.36, 0.05, 0.66, 0.00, 0.00, 0.00, 0.00, 0.51, 0.85, 1.05, 0.00, 0.05, 0.02, 0.00, 0.07, 0.29, 0.41, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.320,  0.98,  1, 0.44, 0.11, 0.61, 0.00, 0.00, 0.00, 0.00, 0.41, 0.82, 1.01, 0.00, 0.09, 0.00, 0.00, 0.07, 0.37, 0.53, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.360,  0.98,  1, 0.40, 0.06, 0.61, 0.00, 0.00, 0.00, 0.00, 0.48, 0.81, 0.96, 0.00, 0.08, 0.00, 0.00, 0.07, 0.42, 0.64, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.400,  0.98,  1, 0.46, 0.06, 0.64, 0.00, 0.00, 0.00, 0.00, 0.58, 0.76, 1.02, 0.08, 0.16, 0.02, 0.00, 0.00, 0.24, 0.70, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.440,  0.98,  1, 0.47, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.67, 0.79, 1.06, 0.08, 0.14, 0.02, 0.00, 0.00, 0.18, 0.62, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.480,  0.98,  1, 0.45, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.67, 0.78, 1.09, 0.08, 0.14, 0.02, 0.00, 0.04, 0.09, 0.52, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.520,  0.98,  1, 0.46, 0.04, 0.59, 0.00, 0.00, 0.00, 0.00, 0.63, 0.79, 1.19, 0.01, 0.13, 0.00, 0.00, 0.04, 0.22, 0.57, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.560,  0.98,  1, 0.48, 0.04, 0.60, 0.00, 0.00, 0.00, 0.00, 0.53, 0.82, 1.22, 0.01, 0.18, 0.00, 0.00, 0.04, 0.22, 0.64, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.600,  0.98,  1, 0.53, 0.04, 0.54, 0.00, 0.00, 0.00, 0.00, 0.50, 0.85, 1.21, 0.01, 0.18, 0.00, 0.00, 0.13, 0.43, 0.64, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.640,  0.98,  1, 0.35, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.50, 0.91, 1.14, 0.08, 0.11, 0.00, 0.00, 0.13, 0.30, 0.60, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.680,  0.98,  1, 0.23, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.47, 0.87, 1.08, 0.08, 0.04, 0.00, 0.00, 0.18, 0.31, 0.59, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.720,  0.98,  1, 0.23, 0.01, 0.40, 0.00, 0.00, 0.00, 0.00, 0.39, 0.82, 1.02, 0.11, 0.00, 0.03, 0.00, 0.06, 0.07, 0.47, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.760,  0.98,  1, 0.34, 0.14, 0.41, 0.00, 0.00, 0.00, 0.00, 0.32, 0.82, 0.92, 0.10, 0.00, 0.03, 0.00, 0.06, 0.09, 0.57, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.800,  0.98,  1, 0.33, 0.14, 0.47, 0.00, 0.00, 0.00, 0.00, 0.34, 0.79, 0.95, 0.11, 0.01, 0.03, 0.00, 0.01, 0.03, 0.53, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
