frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.99, 0.88, 0.24, 0.00, 0.00, 0.00, 0.00, 0.72, 0.87, 2.25, 2.28, 2.47, 0.84, 0.00, 0.00, 0.94, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.040,  0.98,  1, 1.91, 1.03, 0.08, 0.00, 0.02, 0.00, 0.00, 0.72, 0.81, 2.24, 2.10, 2.22, 0.73, 0.00, 0.00, 0.70, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.080,  0.98,  1, 1.88, 1.16, 0.00, 0.00, 0.02, 0.00, 0.00, 0.65, 0.71, 2.21, 1.92, 2.07, 0.60, 0.00, 0.00, 0.67, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.120,  0.98,  1, 1.79, 1.03, 0.05, 0.00, 0.02, 0.00, 0.00, 0.52, 0.65, 2.15, 1.98, 2.17, 0.33, 0.00, 0.00, 0.56, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.160,  0.98,  1, 2.10, 1.42, 0.16, 0.00, 0.00, 0.00, 0.00, 0.42, 0.65, 2.07, 1.91, 1.96, 0.23, 0.00, 0.00, 0.42, 0.19, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.200,  0.98,  1, 2.34, 1.67, 0.36, 0.00, 0.00, 0.00, 0.00, 0.40, 0.74, 2.02, 1.83, 1.96, 0.28, 0.00, 0.00, 0.44, 0.95, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.240,  0.98,  1, 2.52, 2.07, 0.50, 0.00, 0.01, 0.00, 0.00, 0.51, 0.80, 2.14, 1.82, 1.91, 0.39, 0.00, 0.00, 0.50, 1.70, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.280,  0.98,  1, 2.33, 1.81, 0.55, 0.00, 0.03, 0.00, 0.00, 0.55, 0.78, 2.04, 1.71, 1.87, 0.46, 0.00, 0.00, 0.53, 2.06, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.320,  0.98,  1, 2.26, 1.75, 0.46, 0.00, 0.03, 0.00, 0.00, 0.64, 0.78, 2.04, 1.83, 1.79, 0.39, 0.00, 0.00, 0.34, 1.30, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.360,  0.98,  1, 2.31, 1.61, 0.27, 0.10, 0.04, 0.00, 0.00, 0.63, 0.80, 1.98, 1.72, 1.80, 0.43, 0.00, 0.00, 0.22, 0.55, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.400,  0.98,  1, 2.42, 1.60, 0.13, 0.10, 0.02, 0.00, 0.00, 0.67, 0.79, 2.10, 1.78, 1.96, 0.46, 0.00, 0.00, 0.23, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.440,  0.98,  1, 2.34, 1.42, 0.07, 0.10, 0.02, 0.00, 0.00, 0.54, 0.77, 2.08, 1.65, 1.97, 0.42, 0.00, 0.00, 0.20, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.480,  0.98,  1, 2.25, 1.29, 0.06, 0.01, 0.00, 0.00, 0.00, 0.55, 0.71, 1.95, 1.53, 1.98, 0.42, 0.00, 0.00, 0.27, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.520,  0.98,  1, 2.18, 1.18, 0.08, 0.01, 0.00, 0.00, 0.00, 0.53, 0.72, 1.87, 1.57, 1.82, 0.31, 0.00, 0.00, 0.16, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
