frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.37, 0.00, 0.39, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.90, 0.00, 0.00, 0.17, 0.14, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.067,  0.98,  1, 0.33, 0.00, 0.33, 0.09, 0.00, 0.00, 0.15, 0.00, 0.00, 0.85, 0.04, 0.00, 0.29, 0.11, 0.31, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.135,  0.98,  1, 0.30, 0.00, 0.24, 0.16, 0.00, 0.00, 0.14, 0.00, 0.00, 0.87, 0.09, 0.00, 0.43, 0.07, 0.20, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.202,  0.98,  1, 0.26, 0.00, 0.24, 0.11, 0.00, 0.04, 0.22, 0.02, 0.00, 0.95, 0.09, 0.00, 0.53, 0.01, 0.14, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.269,  0.98,  1, 0.20, 0.00, 0.20, 0.07, 0.00, 0.08, 0.23, 0.02, 0.00, 1.12, 0.10, 0.01, 0.69, 0.02, 0.07, 0.00, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.337,  0.98,  1, 0.14, 0.00, 0.25, 0.00, 0.00, 0.08, 0.27, 0.04, 0.00, 1.23, 0.05, 0.01, 0.79, 0.01, 0.01, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.404,  0.98,  1, 0.10, 0.00, 0.28, 0.00, 0.00, 0.11, 0.32, 0.04, 0.00, 1.26, 0.07, 0.02, 0.76, 0.01, 0.03, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.472,  0.98,  1, 0.07, 0.00, 0.32, 0.00, 0.00, 0.06, 0.35, 0.07, 0.00, 1.22, 0.10, 0.01, 0.70, 0.00, 0.04, 0.00, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.539,  0.98,  1, 0.11, 0.00, 0.38, 0.00, 0.00, 0.19, 0.39, 0.14, 0.00, 1.14, 0.19, 0.01, 0.64, 0.00, 0.08, 0.00, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.606,  0.98,  1, 0.10, 0.00, 0.35, 0.00, 0.00, 0.26, 0.36, 0.20, 0.00, 1.06, 0.25, 0.07, 0.65, 0.00, 0.08, 0.00, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.674,  0.98,  1, 0.13, 0.00, 0.30, 0.00, 0.00, 0.26, 0.29, 0.19, 0.00, 1.07, 0.23, 0.13, 0.65, 0.00, 0.05, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.741,  0.98,  1, 0.04, 0.00, 0.28, 0.10, 0.00, 0.25, 0.22, 0.12, 0.00, 1.00, 0.21, 0.15, 0.62, 0.00, 0.06, 0.00, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.808,  0.98,  1, 0.07, 0.00, 0.38, 0.14, 0.00, 0.22, 0.20, 0.07, 0.00, 1.04, 0.18, 0.14, 0.60, 0.00, 0.05, 0.02, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.876,  0.98,  1, 0.13, 0.00, 0.50, 0.15, 0.00, 0.35, 0.28, 0.05, 0.00, 1.07, 0.19, 0.12, 0.61, 0.00, 0.09, 0.04, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.943,  0.98,  1, 0.15, 0.00, 0.45, 0.04, 0.00, 0.33, 0.33, 0.07, 0.00, 1.07, 0.18, 0.10, 0.60, 0.01, 0.13, 0.04, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  1.010,  0.98,  1, 0.14, 0.00, 0.40, 0.01, 0.00, 0.37, 0.40, 0.09, 0.00, 1.07, 0.20, 0.04, 0.62, 0.01, 0.16, 0.02, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  1.078,  0.98,  1, 0.04, 0.00, 0.38, 0.00, 0.00, 0.36, 0.31, 0.12, 0.00, 1.01, 0.22, 0.00, 0.65, 0.01, 0.17, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  1.145,  0.98,  1, 0.10, 0.00, 0.50, 0.00, 0.00, 0.38, 0.27, 0.13, 0.00, 1.03, 0.26, 0.01, 0.60, 0.00, 0.09, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  1.213,  0.98,  1, 0.08, 0.00, 0.47, 0.00, 0.00, 0.27, 0.24, 0.10, 0.00, 1.00, 0.25, 0.01, 0.50, 0.00, 0.06, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  1.280,  0.98,  1, 0.11, 0.00, 0.46, 0.00, 0.00, 0.20, 0.35, 0.12, 0.00, 0.98, 0.24, 0.03, 0.49, 0.00, 0.02, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  1.347,  0.98,  1, 0.03, 0.00, 0.43, 0.00, 0.00, 0.27, 0.37, 0.12, 0.00, 1.09, 0.22, 0.06, 0.57, 0.00, 0.01, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  1.415,  0.98,  1, 0.08, 0.00, 0.68, 0.00, 0.00, 0.22, 0.32, 0.09, 0.00, 1.05, 0.29, 0.13, 0.65, 0.00, 0.01, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  1.482,  0.98,  1, 0.12, 0.00, 0.78, 0.00, 0.00, 0.19, 0.36, 0.14, 0.00, 1.06, 0.42, 0.26, 0.57, 0.00, 0.01, 0.00, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0,  1.549,  0.98,  1, 0.26, 0.00, 1.01, 0.00, 0.00, 0.33, 0.49, 0.17, 0.00, 1.04, 0.45, 0.31, 0.55, 0.00, 0.01, 0.17, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0,  1.617,  0.98,  1, 0.33, 0.00, 0.89, 0.00, 0.00, 0.35, 0.54, 0.20, 0.00, 1.07, 0.47, 0.24, 0.50, 0.00, 0.01, 0.17, 1.45, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0,  1.684,  0.98,  1, 0.30, 0.00, 0.76, 0.00, 0.00, 0.33, 0.44, 0.15, 0.00, 1.07, 0.42, 0.10, 0.60, 0.00, 0.04, 0.21, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
27,  0,  1.752,  0.98,  1, 0.19, 0.00, 0.48, 0.00, 0.00, 0.03, 0.33, 0.08, 0.00, 0.97, 0.51, 0.06, 0.50, 0.00, 0.03, 0.04, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0,  1.819,  0.98,  1, 0.07, 0.00, 0.40, 0.00, 0.00, 0.08, 0.33, 0.08, 0.00, 1.00, 0.58, 0.09, 0.46, 0.00, 0.03, 0.04, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0,  1.886,  0.98,  1, 0.05, 0.00, 0.54, 0.00, 0.00, 0.24, 0.35, 0.07, 0.00, 0.98, 0.66, 0.09, 0.41, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  1.954,  0.98,  1, 0.03, 0.00, 0.55, 0.00, 0.00, 0.33, 0.31, 0.09, 0.00, 0.93, 0.61, 0.03, 0.39, 0.00, 0.05, 0.02, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0,  2.021,  0.98,  1, 0.12, 0.00, 0.63, 0.00, 0.00, 0.38, 0.31, 0.07, 0.00, 0.81, 0.50, 0.00, 0.35, 0.00, 0.09, 0.02, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0,  2.088,  0.98,  1, 0.12, 0.00, 0.61, 0.00, 0.00, 0.41, 0.30, 0.04, 0.00, 0.76, 0.32, 0.01, 0.25, 0.00, 0.19, 0.10, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0,  2.156,  0.98,  1, 0.12, 0.00, 0.66, 0.00, 0.00, 0.40, 0.26, 0.02, 0.00, 0.80, 0.24, 0.06, 0.24, 0.00, 0.23, 0.11, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0,  2.223,  0.98,  1, 0.05, 0.00, 0.66, 0.00, 0.00, 0.45, 0.27, 0.02, 0.00, 0.90, 0.20, 0.08, 0.19, 0.00, 0.25, 0.17, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0,  2.290,  0.98,  1, 0.08, 0.00, 0.58, 0.00, 0.00, 0.34, 0.20, 0.05, 0.00, 0.96, 0.25, 0.10, 0.22, 0.00, 0.16, 0.10, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0,  2.358,  0.98,  1, 0.12, 0.00, 0.54, 0.00, 0.00, 0.45, 0.15, 0.06, 0.00, 1.06, 0.27, 0.11, 0.17, 0.00, 0.10, 0.07, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0,  2.425,  0.98,  1, 0.12, 0.00, 0.51, 0.00, 0.00, 0.43, 0.06, 0.09, 0.00, 1.14, 0.25, 0.17, 0.24, 0.00, 0.12, 0.04, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0,  2.493,  0.98,  1, 0.06, 0.00, 0.51, 0.00, 0.00, 0.50, 0.04, 0.07, 0.00, 1.16, 0.21, 0.17, 0.19, 0.00, 0.20, 0.03, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0,  2.560,  0.98,  1, 0.02, 0.00, 0.48, 0.00, 0.00, 0.52, 0.02, 0.19, 0.00, 1.05, 0.23, 0.15, 0.19, 0.00, 0.21, 0.03, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40,  0,  2.627,  0.98,  1, 0.00, 0.00, 0.51, 0.00, 0.00, 0.51, 0.01, 0.21, 0.00, 0.97, 0.22, 0.11, 0.08, 0.00, 0.21, 0.05, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41,  0,  2.695,  0.98,  1, 0.00, 0.00, 0.56, 0.00, 0.00, 0.55, 0.03, 0.23, 0.00, 0.85, 0.16, 0.12, 0.06, 0.00, 0.17, 0.05, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
42,  0,  2.762,  0.98,  1, 0.03, 0.00, 0.63, 0.00, 0.00, 0.45, 0.03, 0.18, 0.00, 0.81, 0.12, 0.17, 0.04, 0.00, 0.14, 0.05, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
43,  0,  2.829,  0.98,  1, 0.05, 0.00, 0.57, 0.00, 0.00, 0.45, 0.04, 0.17, 0.00, 0.79, 0.15, 0.22, 0.07, 0.00, 0.09, 0.00, 0.47, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44,  0,  2.897,  0.98,  1, 0.05, 0.00, 0.62, 0.00, 0.00, 0.32, 0.04, 0.19, 0.00, 0.85, 0.21, 0.22, 0.04, 0.00, 0.12, 0.00, 0.46, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45,  0,  2.964,  0.98,  1, 0.02, 0.00, 0.63, 0.00, 0.00, 0.29, 0.07, 0.20, 0.00, 0.89, 0.17, 0.13, 0.03, 0.00, 0.17, 0.00, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
