frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 1.24, 0.00, 0.00, 0.00, 0.00, 0.10, 0.05, 0.46, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.061,  0.98,  1, 0.00, 0.05, 0.89, 0.21, 0.00, 0.28, 0.00, 0.06, 0.00, 1.21, 0.00, 0.00, 0.00, 0.00, 0.10, 0.06, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.121,  0.98,  1, 0.00, 0.05, 0.91, 0.39, 0.00, 0.22, 0.00, 0.06, 0.00, 1.16, 0.00, 0.03, 0.00, 0.00, 0.06, 0.04, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.182,  0.98,  1, 0.00, 0.05, 0.92, 0.42, 0.00, 0.21, 0.00, 0.02, 0.00, 1.10, 0.00, 0.03, 0.00, 0.00, 0.04, 0.04, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.243,  0.98,  1, 0.01, 0.00, 0.91, 0.41, 0.00, 0.12, 0.00, 0.04, 0.00, 0.96, 0.00, 0.03, 0.00, 0.00, 0.07, 0.04, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.303,  0.98,  1, 0.01, 0.00, 0.81, 0.24, 0.00, 0.13, 0.00, 0.09, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 0.18, 0.06, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.364,  0.98,  1, 0.01, 0.00, 0.83, 0.14, 0.00, 0.23, 0.00, 0.12, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 0.20, 0.08, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.425,  0.98,  1, 0.00, 0.00, 0.79, 0.03, 0.00, 0.24, 0.00, 0.14, 0.00, 1.08, 0.00, 0.00, 0.00, 0.00, 0.21, 0.09, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.485,  0.98,  1, 0.00, 0.00, 0.84, 0.03, 0.00, 0.30, 0.00, 0.11, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.13, 0.11, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.546,  0.98,  1, 0.00, 0.00, 0.81, 0.05, 0.00, 0.21, 0.00, 0.08, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.14, 0.09, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.607,  0.98,  1, 0.00, 0.00, 0.79, 0.06, 0.00, 0.21, 0.00, 0.05, 0.00, 1.12, 0.00, 0.00, 0.00, 0.00, 0.16, 0.04, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.83, 0.06, 0.00, 0.21, 0.00, 0.02, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.20, 0.02, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.728,  0.98,  1, 0.00, 0.02, 0.82, 0.04, 0.00, 0.20, 0.00, 0.04, 0.00, 1.12, 0.00, 0.00, 0.00, 0.00, 0.19, 0.03, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.789,  0.98,  1, 0.00, 0.02, 0.89, 0.02, 0.00, 0.20, 0.00, 0.02, 0.00, 1.06, 0.00, 0.00, 0.00, 0.00, 0.14, 0.03, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
