frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.28, 0.67, 0.84, 0.00, 1.10, 1.30, 1.47, 0.36, 1.77, 0.06, 0.95, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.88,  1, 0.00, 0.00, 0.00, 0.29, 0.58, 0.85, 0.00, 0.94, 1.41, 1.71, 0.12, 1.93, 0.02, 2.95, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
3,  0,  0.201,  0.98,  1, 0.00, 0.00, 0.00, 0.20, 0.55, 0.82, 0.00, 0.95, 1.49, 1.68, 0.00, 1.84, 0.00, 3.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.57, 0.87, 0.07, 1.09, 1.40, 1.60, 0.00, 1.50, 0.00, 2.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.57, 0.65, 0.07, 1.01, 1.46, 1.62, 0.00, 1.42, 0.00, 1.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.55, 0.66, 0.11, 0.86, 1.42, 1.86, 0.00, 1.35, 0.00, 1.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.604,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.55, 0.76, 0.04, 0.80, 1.49, 1.96, 0.00, 1.47, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.705,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.57, 0.94, 0.05, 0.72, 1.46, 1.92, 0.00, 1.36, 0.00, 1.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.806,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.55, 0.89, 0.01, 0.74, 1.44, 1.76, 0.00, 1.31, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.52, 0.83, 0.02, 0.73, 1.35, 1.59, 0.00, 1.09, 0.00, 1.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.007,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.54, 0.83, 0.06, 0.76, 1.36, 1.57, 0.00, 1.09, 0.00, 1.02, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.108,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.56, 0.89, 0.11, 0.79, 1.40, 1.54, 0.02, 1.13, 0.00, 1.03, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.209,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.61, 0.98, 0.15, 0.74, 1.39, 1.52, 0.03, 1.12, 0.00, 1.01, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
