frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.02, 0.25, 0.00, 1.06, 0.49, 2.35, 0.00, 0.74, 0.00, 0.00, 0.14, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.00, 0.00, 0.00, 0.08, 0.01, 0.13, 0.00, 1.05, 0.42, 2.22, 0.04, 0.73, 0.00, 0.00, 0.09, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.00, 0.00, 0.00, 0.19, 0.00, 0.05, 0.00, 1.16, 0.40, 2.07, 0.12, 0.83, 0.00, 0.00, 0.10, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.00, 0.00, 0.00, 0.11, 0.00, 0.08, 0.00, 1.29, 0.42, 1.98, 0.10, 0.80, 0.00, 0.00, 0.23, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.00, 0.00, 0.00, 0.11, 0.04, 0.08, 0.00, 1.48, 0.48, 2.09, 0.08, 0.85, 0.00, 0.00, 0.26, 0.49, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.04, 0.08, 0.00, 1.59, 0.55, 2.20, 0.00, 0.79, 0.00, 0.00, 0.23, 0.33, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.605,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 1.54, 0.57, 2.27, 0.00, 0.81, 0.00, 0.00, 0.15, 0.21, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.706,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 1.42, 0.59, 2.29, 0.00, 0.82, 0.00, 0.00, 0.07, 0.10, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.807,  0.98,  1, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 1.19, 0.56, 2.28, 0.00, 0.76, 0.00, 0.02, 0.14, 0.29, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.00, 0.00, 0.05, 0.04, 0.05, 0.03, 0.03, 1.12, 0.52, 2.26, 0.00, 0.86, 0.00, 0.02, 0.22, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.98,  1, 0.00, 0.00, 0.54, 0.02, 0.32, 0.54, 0.23, 1.30, 0.57, 2.19, 0.00, 0.95, 0.00, 0.02, 0.22, 0.39, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.109,  0.98,  1, 0.00, 0.00, 1.15, 0.00, 0.68, 1.21, 0.45, 1.55, 0.70, 2.25, 0.00, 1.11, 0.00, 0.00, 0.17, 0.26, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  1.210,  0.98,  1, 0.00, 0.00, 1.71, 0.00, 0.96, 1.82, 0.68, 1.78, 0.86, 2.37, 0.00, 1.19, 0.00, 0.00, 0.04, 0.15, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  1.311,  0.98,  1, 0.00, 0.00, 1.58, 0.00, 0.91, 1.73, 0.68, 1.82, 0.82, 2.34, 0.00, 1.16, 0.00, 0.00, 0.08, 0.15, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  1.411,  0.98,  1, 0.00, 0.00, 1.32, 0.00, 0.71, 1.26, 0.55, 1.72, 0.72, 2.30, 0.00, 1.21, 0.00, 0.01, 0.04, 0.03, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  1.512,  0.98,  1, 0.00, 0.00, 1.14, 0.00, 0.54, 1.17, 0.49, 1.54, 0.60, 2.09, 0.00, 1.12, 0.00, 0.01, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  1.613,  0.98,  1, 0.00, 0.00, 1.24, 0.00, 0.48, 1.16, 0.44, 1.54, 0.64, 2.07, 0.00, 1.18, 0.00, 0.01, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
