frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 1.05, 0.55, 0.00, 0.00, 0.49, 0.00, 0.00, 2.17, 1.06, 2.24, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.101,  0.98,  1, 0.98, 0.34, 0.00, 0.15, 0.39, 0.12, 0.00, 2.31, 1.04, 2.11, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 0.07, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.202,  0.98,  1, 0.89, 0.22, 0.00, 0.15, 0.41, 0.12, 0.00, 2.44, 0.99, 2.14, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.302,  0.98,  1, 0.69, 0.10, 0.00, 0.05, 0.41, 0.07, 0.00, 2.52, 0.95, 2.17, 0.00, 0.68, 0.02, 0.00, 0.00, 0.00, 0.43, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.403,  0.98,  1, 0.67, 0.06, 0.00, 0.15, 0.44, 0.01, 0.00, 2.47, 0.90, 2.11, 0.00, 0.84, 0.02, 0.00, 0.00, 0.00, 0.36, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.504,  0.98,  1, 0.64, 0.00, 0.00, 0.20, 0.35, 0.09, 0.00, 2.36, 0.88, 2.03, 0.00, 0.80, 0.02, 0.00, 0.01, 0.00, 0.12, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.605,  0.98,  1, 0.67, 0.04, 0.00, 0.37, 0.47, 0.22, 0.00, 2.25, 0.96, 1.95, 0.05, 0.98, 0.00, 0.00, 0.11, 0.00, 0.20, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.706,  0.98,  1, 0.64, 0.06, 0.00, 0.23, 0.44, 0.27, 0.00, 2.14, 0.97, 2.15, 0.05, 0.70, 0.00, 0.00, 0.12, 0.00, 0.29, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.806,  0.98,  1, 0.68, 0.09, 0.00, 0.25, 0.46, 0.19, 0.00, 2.01, 0.97, 2.17, 0.05, 0.63, 0.08, 0.00, 0.12, 0.02, 0.29, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.907,  0.98,  1, 0.76, 0.10, 0.00, 0.12, 0.27, 0.05, 0.00, 1.83, 0.82, 2.05, 0.00, 0.34, 0.08, 0.00, 0.02, 0.08, 0.09, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  1.008,  0.98,  1, 0.67, 0.08, 0.00, 0.21, 0.23, 0.00, 0.00, 1.79, 0.79, 1.82, 0.00, 0.30, 0.08, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  1.109,  0.98,  1, 0.48, 0.06, 0.40, 0.14, 0.28, 0.32, 0.00, 1.80, 0.72, 1.89, 0.00, 0.39, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
