frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.88,  1, 0.25, 0.00, 0.31, 0.00, 2.12, 0.00, 0.24, 1.25, 2.27, 1.68, 0.59, 1.44, 0.36, 0.00, 0.46, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2,  0,  0.040,  0.88,  1, 0.23, 0.20, 0.36, 0.00, 2.04, 0.00, 0.15, 0.98, 2.40, 1.48, 0.55, 1.50, 0.55, 0.08, 0.23, 0.50, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.080,  0.88,  1, 0.15, 0.27, 0.51, 0.00, 1.98, 0.00, 0.07, 0.91, 2.50, 1.51, 0.58, 1.53, 0.43, 0.15, 0.27, 0.65, 0.50, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.120,  0.88,  1, 0.06, 0.31, 0.85, 0.00, 1.92, 0.00, 0.00, 0.83, 2.45, 1.53, 0.37, 1.53, 0.18, 0.30, 0.21, 0.53, 0.93, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.160,  0.98,  1, 0.11, 0.24, 1.12, 0.00, 1.87, 0.00, 0.00, 0.81, 2.51, 1.67, 0.29, 1.38, 0.00, 0.23, 0.29, 0.52, 1.50, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.200,  0.98,  1, 0.11, 0.16, 1.36, 0.00, 1.80, 0.00, 0.00, 0.67, 2.51, 1.66, 0.06, 1.10, 0.04, 0.18, 0.29, 0.29, 1.57, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.240,  0.98,  1, 0.10, 0.04, 1.50, 0.00, 1.66, 0.00, 0.00, 0.71, 2.50, 1.78, 0.01, 0.98, 0.04, 0.21, 0.31, 0.50, 1.47, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.280,  0.98,  1, 0.06, 0.00, 1.43, 0.00, 1.54, 0.00, 0.00, 0.67, 2.41, 1.73, 0.01, 0.89, 0.06, 0.33, 0.21, 0.36, 1.09, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.320,  0.98,  1, 0.08, 0.20, 1.22, 0.00, 1.38, 0.00, 0.00, 0.63, 2.37, 1.70, 0.01, 0.92, 0.11, 0.33, 0.18, 0.47, 1.32, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.360,  0.98,  1, 0.10, 0.33, 1.00, 0.00, 1.26, 0.00, 0.00, 0.57, 2.29, 1.60, 0.00, 0.89, 0.28, 0.15, 0.49, 0.45, 1.40, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
